Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,June_P_1_S_12_so_R1,June_P_1_D_12_so_R2,June_P_1_D_12_so_R1,June_P_2_S_12_so_R1,June_P_2_M_12_so_R1,June_P_2_M_12_so_R2,June_P_2_D_12_so_R2,June_P_2_D_12_so_R1,June_P_3_D_12_so_R1,June_S_1_S_12_so_R1,June_S_1_M_12_so_R1,June_S_1_D_12_so_R1,June_S_2_S_12_so_R2,June_S_2_S_12_so_R1,June_S_2_M_12_so_R1,June_S_2_D_12_so_R1,June_S_3_S_12_so_R1,June_S_3_M_12_so_R1,June_S_3_D_12_so_R1,July_E_1_M_12_pw_R2,July_E_1_M_12_pw_R1,July_S_1_D_12_pw_R2,July_S_1_D_12_pw_R1,Aug_E_3_D_12_pw_R1,Aug_E_3_M_12_pw_R1,June_E_1_S_12_so_R1,Aug_E_3_S_12_pw_R2,Aug_E_3_S_12_pw_R1,July_S_1_M_11_pw_R2,July_S_1_M_11_pw_R1,Aug_S_1_D_12_pw_R2,Aug_S_1_D_12_pw_R1,June_S_2_3_S_12_pw_R1,Aug_S_1_M_12_pw_R1,July_S_3_M_11_pw_R1,July_S_1_S_12_pw_R2,July_S_1_S_12_pw_R1,June_S_1_D_12_pw_R1,July_S_3_D_11_pw_R1,June_E_1_D_12_so_R1,June_E_1_2_3_M_12_pw_R1,June_E_1_2_3_S_12_pw_R1,June_E_1_2_3_D_12_pw_R1,July_E_1_S_11_pw_R1,July_E_1_M_11_pw_R1,July_E_1_D_11_pw_R2,July_E_1_D_11_pw_R1,July_E_3_S_11_pw_R1,June_E_2_S_12_so_R2,June_E_2_S_12_so_R1,June_E_2_M_12_so_R2,June_E_2_M_12_so_R1,June_E_2_D_12_so_R1,June_E_3_S_12_so_R1,June_E_3_M_12_so_R1,June_E_3_D_12_so_R2,June_E_3_D_12_so_R1,July_P_1_S_12_so_R1,July_P_1_M_12_so_R1,July_P_1_D_12_so_R1,July_P_2_S_12_so_R2,July_P_2_S_12_so_R1,July_P_2_M_12_so_R1,July_P_2_D_12_so_R1,July_P_3_S_12_so_R1,July_P_3_M_12_so_R2,July_P_3_M_12_so_R1,July_S_1_S_12_so_R1,July_S_1_M_12_so_R1,July_S_1_D_12_so_R1,July_S_2_S_12_so_R1,July_S_2_M_12_so_R2,July_S_2_M_12_so_R1,July_S_2_D_12_so_R1,July_S_3_S_12_so_R1,July_S_3_M_12_so_R1,July_E_1_S_12_so_R1,July_E_1_M_12_so_R2,July_E_1_D_12_so_R2,July_E_1_D_12_so_R1,July_E_2_S_12_so_R1,July_E_2_D_12_so_R1,July_E_3_S_12_so_R1,July_E_3_M_12_so_R1,July_E_3_D_12_so_R1,Aug_P_1_S_12_so_R1,Aug_P_1_M_12_so_R1,Aug_P_1_D_12_so_R1,Aug_P_2_S_12_so_R1,Aug_P_2_M_12_so_R1,Aug_P_2_D_12_so_R2,Aug_P_2_D_12_so_R1,Aug_P_3_S_12_so_R1,Aug_P_3_M_12_so_R2,Aug_P_3_M_12_so_R1,Aug_S_1_S_12_so_R2,Aug_S_1_S_12_so_R1,Aug_S_1_M_12_so_R1,Aug_S_1_D_12_so_R1,Aug_S_2_M_12_so_R1,Aug_S_2_D_12_so_R2,Aug_S_2_D_12_so_R1,Aug_S_3_S_12_so_R1,Aug_E_1_S_12_so_R1,Aug_E_1_M_12_so_R1,Aug_E_1_D_12_so_R1,Aug_E_2_S_12_so_R1,Aug_E_2_M_12_so_R1,Aug_E_2_D_12_so_R1,Aug_E_3_S_12_so_R1,Aug_E_3_M_12_so_R2,Aug_E_3_M_12_so_R1
283.06421,0,0,0,0,0,0,0,0,,NA,284.07154,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.0653407,0,0,0,0,0,0,0,0,,NA,284.0726707,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.438414494,6.603641285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.536003985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.0665534,0,0,0,0,0,0,0,0,,NA,284.0738834,0,NA,6.46939502,6.34488799,6.210378536,6.370530853,6.439239476,6.142690646,6.393614823,6.431782174,6.193563487,6.611385723,6.506360758,6.253222243,6.437184105,6.339456072,6.853662536,6.472451459,6.261270389,0,6.373674293,0,0,0,0,0,0,6.891724933,0,0,0,0,0,0,0,0,0,0,0,0,0,6.814946334,0,0,0,0,0,0,0,0,6.639616111,6.474628066,6.697033692,6.696959787,6.446145224,6.336148511,6.348498169,6.870324414,6.851762785,6.533490565,6.512632347,6.197326825,6.492011291,6.723538336,6.185334023,6.507580884,6.392268742,6.465056532,6.338825746,6.373813057,6.600060824,6.530394318,6.596534421,6.649952121,6.577213245,6.504205107,6.432471939,6.58051819,6.566982381,6.422286877,6.75392297,6.678468437,6.3626919,6.32687395,6.602064258,6.341784194,6.519130831,6.474504624,6.70646161,6.556298037,6.385533134,6.710353919,6.438488078,6.710697476,6.67476362,6.429076629,6.604541645,6.645441969,6.700500061,6.512004546,6.601836761,6.789995456,6.845974554,6.800127357,6.788661659,6.282001446,6.376285992,6.535391135,6.847193072,6.881628216,6.337590628,6.560533124,6.489840895,6.668266749
283.0678738,0,0,0,0,0,0,0,0,,NA,284.0752038,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.419165456,0,0,0,0,0,0,0,0,6.435847868,6.343780943,0,0,0,0,6.235920398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.423890937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.0800802,17,16,2,0,0,1,0,0,CHOS,NA,284.0874102,0.90437583,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.0817804,0,0,0,0,0,0,0,0,,NA,284.0891104,0,NA,6.557647573,7.157478981,7.044885569,6.942321327,6.987358933,6.758829906,6.989037977,6.948106749,6.982073403,7.139281773,7.067518094,7.031345921,7.107446019,6.949010443,7.010347116,7.031731419,6.885159068,7.238399169,6.953063683,7.30216389,7.308968727,7.2949883,7.362029245,7.294672302,7.367154384,7.314827298,7.322178304,7.283516649,7.391252979,7.415233479,7.259870707,7.484007325,7.16938667,7.408065941,7.449527488,7.352335865,7.349238857,7.349987713,7.452866224,7.275411334,7.226516286,7.10715008,7.241075773,7.174847513,7.255808865,7.293048335,7.251320011,7.238399169,7.27666305,7.289634208,7.143905689,7.136699803,7.124143337,7.15039535,7.113477639,7.203668625,7.15098565,7.039875693,6.914626361,6.923623705,6.970336553,7.138020173,6.797271662,6.983152499,7.052766562,7.017297218,7.100442267,6.972182466,6.969069783,7.014579757,7.153701019,7.026817934,6.985342841,6.930173227,6.916201432,7.020121318,7.094506241,7.061787609,7.01218276,7.117600505,7.219770411,6.944565082,7.017398369,7.198814586,7.159326219,7.113319592,7.052984695,7.094325128,6.802982171,6.955201771,7.155848506,7.081794048,6.858495571,6.919956049,7.078880502,6.7941396,6.763580195,7.122761403,6.932051137,6.882419765,7.00049451,6.774064882,6.539782946,7.08263808,7.111037913,7.062179954,7.056443645,6.944940365,7.092893907,7.100506568,7.171061401,7.178577443
283.0851476,0,0,0,0,0,0,0,0,,NA,284.0924776,0,NA,6.488654385,0,0,0,6.275406497,0,6.143428682,0,6.317417259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.434589788,6.585430362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.869864067,0,0,0,0,0,0,0,6.132145816,6.320385041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.089459,0,0,0,0,0,0,0,0,,NA,284.096789,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.0915236,0,0,0,0,0,0,0,0,,NA,284.0988536,0,NA,0,0,0,0,0,0,6.22625914,0,0,0,0,0,0,0,6.132749532,0,0,0,6.32799546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.190058707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.131412791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.0930563,0,0,0,0,0,0,0,0,,NA,284.1003863,0,NA,0,6.492376029,6.383107715,6.491038234,6.250093549,0,6.175163368,6.254580847,6.427311658,6.857257876,6.767181552,6.472029063,6.790458636,6.583846252,6.518370007,6.652552561,6.815019281,0,6.551409592,0,0,0,0,6.150702418,0,6.423047938,0,0,0,0,0,0,0,0,0,0,0,0,0,6.175824404,0,0,0,0,0,0,0,0,6.360080154,6.353200469,6.471812669,6.492711581,0,6.297233656,6.474820431,0,0,6.621357214,6.271219912,6.29405398,6.206096891,6.37316005,0,6.379059795,6.458965569,6.271663742,6.415171458,6.398796946,6.666811451,6.708229462,6.732552851,6.669423581,6.610787452,6.652042929,6.606727566,6.777583764,6.394232955,6.265255437,6.189549769,0,6.325974242,0,6.388887125,6.471991374,6.534272873,6.78167382,6.444753352,6.55270134,6.459338499,6.419048447,6.470947411,6.286064305,6.340075463,0,6.227227954,6.425958852,6.25359848,6.859640659,6.354052285,0,0,0,0,6.794446428,6.669708964,6.482890055,6.81142901,6.750805819,6.456475049,6.613069867,6.202801692,6.240310945
283.0946698,0,0,0,0,0,0,0,0,,NA,284.1019998,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.273418203,6.33858971,0,0,6.313855498,6.207677875,0,6.20630441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.0970629,9,20,6,2,0,1,0,0,CHNOS,NA,284.1043929,0.468032494,NA,0,0,0,0,0,0,0,0,0,6.365759671,6.209157352,6.159915452,0,0,6.254351621,0,0,6.310792371,0,6.158536597,0,6.279854079,6.3520876,0,0,6.270243019,0,0,6.275124948,6.323395466,6.124403171,6.310102759,6.185024489,6.324586149,6.383459799,6.322513275,6.324321458,6.323617847,6.423267883,6.29205911,6.265310138,6.149400893,0,0,6.181470592,0,6.172155068,6.310792371,6.17475363,6.26470848,0,0,6.116239035,6.136553791,6.175606026,6.435633982,6.376845571,0,0,0,0,0,0,0,0,0,0,6.160589318,0,0,6.297456574,6.190473983,0,0,0,0,0,6.561833757,0,0,6.261473254,0,0,6.328527463,6.160363021,0,0,0,0,0,0,0,0,0,0,6.226164258,0,0,6.107469247,0,0,0,0,6.327506835,0,0,0,0,6.207006731,0,0,0
283.0999803,0,0,0,0,0,0,0,0,,NA,284.1073103,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.195621975,0,0,0,6.313608949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.1029277,0,0,0,0,0,0,0,0,,NA,284.1102577,0,NA,6.811877399,0,0,6.333674036,6.367849264,6.373989647,6.22221284,6.202104939,6.144471708,6.929537293,6.557240925,0,6.87893263,6.727205688,6.297001178,6.371056182,6.816107411,0,6.237154986,0,0,0,0,0,0,6.360346947,0,0,0,0,0,0,0,0,0,0,0,0,0,6.492951423,0,0,0,0,0,0,0,0,6.503072933,6.644013147,6.527244445,6.595509008,6.16934371,6.309235461,6.178343134,6.416801516,6.365110677,6.383622852,6.158304009,6.247907504,6.28379428,6.608160291,0,0,6.344550202,6.287433453,6.211142923,7.121217099,6.978236867,6.404407762,6.865356775,6.531198426,6.521051936,6.338621275,6.921348843,6.719716221,6.27426895,6.278804913,6.576554793,6.529822544,0,6.151870181,6.260364319,6.440582609,6.19992886,6.987707816,6.4820724,0,6.656914589,0,0,6.18047922,6.530732183,6.211525961,6.514586001,7.362040416,7.125012723,6.658827866,6.84530825,6.369352769,6.801200889,6.450343272,6.906986668,6.513327998,6.461421055,0,6.830764147,6.865201754,6.343126358,6.534442271,6.501278382,6.551134532
283.109357,0,0,0,0,0,0,0,0,,NA,284.116687,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.168164829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.1181877,0,0,0,0,0,0,0,0,,NA,284.1255177,0,NA,6.911351293,7.27770468,7.142589671,7.122472249,7.081794588,6.981595062,7.056881803,7.019103158,7.100513391,7.170048976,7.024241853,7.011451049,7.192680444,7.032308157,7.120724428,7.091930303,7.027730437,7.548927487,6.962474274,7.595019162,7.603891323,7.528832763,7.562682722,7.587647174,7.626159137,7.227829086,7.580864877,7.553116828,7.69360853,7.713951071,7.414264737,7.61128497,7.499865327,7.595467253,7.641229528,7.563848348,7.5042908,7.608366749,7.663874495,7.134949191,7.533629066,7.40021492,7.505133421,7.500462952,7.54609842,7.547004596,7.545073153,7.548927487,7.120336946,7.11264538,6.940030321,7.006560764,7.118018997,7.096548703,7.250991723,7.181522377,7.155361426,7.24260309,6.858292673,6.947454407,6.923577592,7.105085731,6.948374621,6.994739405,7.131177795,6.968979815,7.047356733,7.187944149,7.137479823,7.15942789,7.294242496,7.136485636,7.083488286,7.077713677,7.129158394,7.110350749,7.105248098,7.136128858,7.065427928,7.186584456,7.403916284,7.153045528,6.999072661,7.313091544,7.242527018,7.393344712,7.134111799,7.15164306,6.984772654,7.152642609,7.156097147,7.096783354,7.1589677,6.936738874,7.089287268,7.247519646,7.164268844,7.222107017,7.140448677,7.120059975,7.190676951,6.974347569,6.673992832,7.046945068,6.994947412,7.05534377,7.047846085,6.938481548,7.07999298,6.933624185,6.888923253,6.881554061
283.1215647,0,0,0,0,0,0,0,0,,NA,284.1288947,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.144815042,6.242992756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.122247,0,0,0,0,0,0,0,0,,NA,284.129577,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.163936537,0,0,0,0,0,0,0,0,0
283.1247974,0,0,0,0,0,0,0,0,,NA,284.1321274,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.129431,0,0,0,0,0,0,0,0,,NA,284.136761,0,NA,0,7.521460179,7.397670906,7.43971461,7.156163658,6.986852407,7.270615259,7.246201219,7.373812965,7.15375348,7.169031243,7.171444524,7.238566944,7.126237093,7.161335444,7.523355842,7.465685681,0,7.208551233,0,0,0,0,0,0,6.973413101,0,0,0,0,0,0,0,0,0,0,0,0,0,7.040188733,0,0,0,0,0,0,0,0,7.236683144,7.261193709,7.391958236,7.406294726,7.063032927,7.137498145,7.425602457,6.7175104,6.682920651,7.528612999,7.235759521,7.245746532,7.135679836,7.266175512,7.076369007,7.449980718,7.465316096,7.195230573,7.293662854,6.863981982,7.064235281,7.484881006,7.116639651,7.270554375,7.246321725,7.377268358,7.078187421,7.237382305,7.373717534,6.756287087,6.752038724,6.903766389,6.794085318,6.709824435,7.369657203,7.228606728,7.559324687,7.51611579,7.37294796,7.494551402,7.221130745,7.40553032,7.326466253,7.220390262,7.069791894,6.93213604,7.072906175,6.923271641,6.831096022,7.573516666,7.029260372,0,0,0,0,7.619086983,7.628313223,7.579918116,7.72597749,7.647467551,7.454730069,7.711423497,7.101466169,7.095823927
283.1334127,0,0,0,0,0,0,0,0,,NA,284.1407427,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.132308305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.1345305,14,23,3,1,0,0,1,0,CHNOP,NA,284.1418605,0.884537478,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.136818,0,0,0,0,0,0,0,0,,NA,284.144148,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.612486242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.114148358,0,0,0,0,0,0,0,0,0,0,0,0
283.1380528,0,0,0,0,0,0,0,0,,NA,284.1453828,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.235007208,6.382436178,6.18864783,6.406248049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.14559,0,0,0,0,0,0,0,0,,NA,284.15292,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.1545801,0,0,0,0,0,0,0,0,,NA,284.1619101,0,NA,6.84570761,7.042270966,6.874570233,7.108843269,6.850122653,6.707914537,0,6.783191768,6.876099,7.107142309,6.958822329,7.12539583,7.195808358,7.038782605,7.438517382,7.127566882,7.149912075,7.310466783,6.827286252,7.251356239,7.273120449,7.356446326,7.412536412,7.183993899,7.241294397,7.112724148,7.214905307,7.216297438,7.507078058,7.52715065,7.117076615,7.293626587,7.375863764,7.278128636,7.608141673,7.243966941,7.184657736,7.627068468,7.689850847,7.047425656,7.25064763,7.186573349,7.224370347,7.229060282,7.244661901,7.24237036,7.239338727,7.310466783,6.919138654,6.945173588,6.793782111,6.832747709,6.964880967,6.98124554,7.104551465,7.176516312,7.096006645,7.071176848,6.6818261,6.890184524,6.709867722,6.808882664,6.705090613,6.823617536,6.927713351,6.735920231,6.706720129,7.203806852,7.142954089,7.282258758,7.476282982,7.073846311,7.078988558,7.120459256,7.310067945,7.095545298,7.168048785,7.26587866,7.079651947,7.226008398,7.334177766,7.234765439,6.973747759,7.261044215,7.408270433,7.31739158,7.040769618,7.2455406,7.19847327,7.236758333,7.076750623,7.043461388,7.292017543,6.71297858,6.883774507,7.48119709,7.388898796,7.157039621,7.191464513,7.151102755,7.464363354,7.298739403,6.615704054,7.122315181,7.05923388,6.994236138,7.174682819,7.039351687,7.118887936,6.912060827,6.681868159,6.672353416
283.1658014,0,0,0,0,0,0,0,0,,NA,284.1731314,0,NA,0,0,0,0,0,0,0,0,0,6.155901922,6.143995105,0,6.221837241,0,6.191314556,6.365007524,6.363354297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27988251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.217087107,0,0,0,0,0,0,0,0,0,6.147217461,6.165465128,6.448958169,0,0,0,0,0,6.445732496,6.396652207,0,6.272931548,6.313295916,0,0,0,0
283.170626,15,27,2,1,0,0,1,0,CHNOP,NA,284.177956,-0.136045042,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.1909577,0,0,0,0,0,0,0,0,,NA,284.1982877,0,NA,0,6.477455027,6.41005106,6.442804976,6.205297521,0,0,0,6.364263497,6.655826323,6.490126121,6.36335979,6.523492968,6.327386177,6.804027913,6.331146747,6.661240961,0,0,6.573880084,6.556049909,0,6.333151894,6.583802341,6.591438607,6.704266799,6.702167898,6.675536297,6.375517209,6.389672637,0,0,0,0,6.157125587,6.222739486,0,6.386313704,6.498434758,6.675360889,6.591274521,6.504148087,6.523294683,0,6.49222564,6.496248281,6.474252522,0,6.669940998,6.672059601,6.258483672,6.42431734,6.546735006,6.693517268,6.68724225,6.712194843,6.694936321,6.501486223,6.121418339,6.350399704,6.258737011,6.427775542,6.34708352,6.417870596,6.325588375,6.15578753,0,6.76714473,6.626284255,6.7521645,7.066227909,6.489397118,6.536258689,6.563056646,6.852657792,6.775352561,6.966212388,7.198235094,6.72045659,6.851952604,7.010575883,6.830527433,6.697900628,6.973298812,6.880221291,6.728561666,6.90299511,6.884759322,6.647755922,6.735681919,6.789416693,6.657828238,6.508351224,0,6.441044668,6.952463136,6.89932513,6.480009647,6.627851503,6.442770038,0,6.229756539,6.344838876,7.101348226,6.950352098,6.379679267,6.947718273,6.844200699,6.967556821,6.688778323,6.287054818,6.311666527
283.200046,0,0,0,0,0,0,0,0,,NA,284.207376,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.2273141,0,0,0,0,0,0,0,0,,NA,284.2346441,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.575479625,6.500973121,0,0,6.477973806,6.60726888,0,6.679887115,0,6.534249647,6.35096833,0,0,0,0,0,0,0,0,0,0,6.626717055,0,6.610219738,0,0,6.539615807,6.49172933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.593862288,6.142389591,0,0,0,0,6.14121472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.2486122,0,0,0,0,0,0,0,0,,NA,284.2559422,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.316263091,6.343564557,0,0,6.315962792,6.362364366,0,6.13542714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.318995149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.254811,0,0,0,0,0,0,0,0,,NA,284.262141,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.162649525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.173107389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
