Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
839.240762694548,0,0,0,0,0,0,0,0,,None,840.248039161428,0,-1,NA,NA,NA,NA,NA,NA,NA,838.303658961495,0.696341038505352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839.258714804269,0,0,0,0,0,0,0,0,,None,840.265991271149,0,-1,NA,NA,NA,NA,NA,NA,NA,838.321591025729,0.67840897427061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839.261349508994,38,48,21,0,0,0,0,0,CHO,Lignin,840.268625975874,0.217346000875122,-1,C38H48O21,0,0.163636363636364,15,-6,-6,64.8,838.32422278852,0.675777211480295,-0.157894736842105,0.552631578947368,1.26315789473684,0,0,NA,Lignin,Lignin,Other,64.8,-141.277718358516,0.030113659036469,0.0252069355906162,2462.4,-5368.55329762359
839.262551743664,39,52,16,0,0,2,0,0,CHOS,Lignin,840.269828210544,-0.179951414336907,-1,C39H52O16S2,0,0.137931034482759,14,-2,-4,71.9923076923077,838.325423680764,0.674576319236394,-0.410256410256411,0.41025641025641,1.33333333333333,0,0,NA,Lignin,Lignin,Other,71.9923076923077,-146.217144478522,0.0248131177975716,0.0222710662135213,2807.7,-5702.46863466238
839.277192329841,0,0,0,0,0,0,0,0,,None,840.284468796721,0,-1,NA,NA,NA,NA,NA,NA,NA,838.340047919131,0.659952080868607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839.297063395497,0,0,0,0,0,0,0,0,,None,840.304339862377,0,-1,NA,NA,NA,NA,NA,NA,NA,838.359896796578,0.640103203421972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839.299056706016,40,56,15,0,0,2,0,0,CHOS,Lignin,840.306333172896,-0.322101340039991,-1,C40H56O15S2,0,0.114754098360656,13,-2,-4,75.975,838.361887881349,0.638112118651406,-0.55,0.375,1.4,0,0,NA,Lignin,Lignin,Other,75.975,-147.766522789246,0.0228501151254352,0.0205458323517839,3039,-5910.66091156982
839.3132892318,43,52,17,0,0,0,0,0,CHO,Lignin,840.32056569868,-0.137392543153525,-1,C43H52O17,0.0384615384615385,0.27536231884058,18,1,1,72.2302325581395,838.376104514967,0.62389548503279,-0.418604651162791,0.395348837209302,1.2093023255814,0,0,NA,Lignin,Lignin,Other,72.2302325581395,-144.263848878298,0.0224283405929667,0.0203068957230842,3105.9,-6203.34550176682
839.349861862819,0,0,0,0,0,0,0,0,,None,840.357138329699,0,-1,NA,NA,NA,NA,NA,NA,NA,838.41263630866,0.587363691340329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841.182604373954,0,0,0,0,0,0,0,0,,None,842.189880840834,0,-1,NA,NA,NA,NA,NA,NA,NA,840.243332363134,0.756667636866268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841.218662201472,0,0,0,0,0,0,0,0,,None,842.225938668352,0,-1,NA,NA,NA,NA,NA,NA,NA,840.279349928159,0.720650071840623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841.220297145398,0,0,0,0,0,0,0,0,,None,842.227573612278,0,-1,NA,NA,NA,NA,NA,NA,NA,840.280983046492,0.719016953507548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841.255054155169,0,0,0,0,0,0,0,0,,None,842.262330622049,0,-1,NA,NA,NA,NA,NA,NA,NA,840.315701246276,0.684298753724192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841.255559615331,0,0,0,0,0,0,0,0,,None,842.262836082211,0,-1,NA,NA,NA,NA,NA,NA,NA,840.316206142036,0.683793857963565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841.256391444369,0,0,0,0,0,0,0,0,,None,842.263667911249,0,-1,NA,NA,NA,NA,NA,NA,NA,840.317037042247,0.682962957753261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841.256874948176,0,0,0,0,0,0,0,0,,None,842.264151415056,0,-1,NA,NA,NA,NA,NA,NA,NA,840.317520006169,0.682479993830952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841.292212579665,42,50,18,0,0,0,0,0,CHO,Lignin,842.299489046545,0.26802373463528,-1,C42H50O18,0,0.272727272727273,18,0,0,69.8,840.352818179343,0.647181820656897,-0.333333333333333,0.428571428571429,1.19047619047619,0,0,NA,Lignin,Lignin,Other,69.8,-143.287164561186,0.0237757485170302,0.0215042846861215,2931.6,-6018.06091156982
841.293004398167,0,0,0,0,0,0,0,0,,None,842.300280865047,0,-1,NA,NA,NA,NA,NA,NA,NA,840.353609113693,0.646390886306563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841.293993431982,0,0,0,0,0,0,0,0,,None,842.301269898862,0,-1,NA,NA,NA,NA,NA,NA,NA,840.354597043145,0.645402956855492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841.328888499548,43,54,17,0,0,0,0,0,CHO,Lignin,842.336164966428,-0.0767595303032161,-1,C43H54O17,0,0.246376811594203,17,0,0,73.5558139534884,840.389453146566,0.610546853433675,-0.465116279069767,0.395348837209302,1.25581395348837,0,0,NA,Lignin,Lignin,Other,73.5558139534884,-144.796585778541,0.0220063282243113,0.0199357375882777,3162.9,-6226.25318847727
843.199435303894,0,0,0,0,0,0,0,0,,None,844.206711770773,0,-1,NA,NA,NA,NA,NA,NA,NA,842.25791128164,0.742088718360151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.199939891002,0,0,0,0,0,0,0,0,,None,844.207216357882,0,-1,NA,NA,NA,NA,NA,NA,NA,842.258415305321,0.741584694678636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.235127946845,40,44,20,0,0,0,0,0,CHO,Lignin,844.242404413724,0.22439132945981,-1,C40H44O20,0,0.3,19,-1,-1,63.15,842.293564069867,0.706435930133239,-0.0999999999999996,0.5,1.1,0,0,NA,Lignin,Lignin,Other,63.15,-140.614601111634,0.0287272799165974,0.0241491730131872,2526,-5624.58404446537
843.236117659855,0,0,0,0,0,0,0,0,,None,844.243394126735,0,-1,NA,NA,NA,NA,NA,NA,NA,842.294552677754,0.705447322245504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.236640562907,0,0,0,0,0,0,0,0,,None,844.243917029787,0,-1,NA,NA,NA,NA,NA,NA,NA,842.295074996928,0.704925003071708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.270763429931,0,0,0,0,0,0,0,0,,None,844.278039896811,0,-1,NA,NA,NA,NA,NA,NA,NA,842.329159762054,0.670840237945981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.272146644018,0,0,0,0,0,0,0,0,,None,844.279423110897,0,-1,NA,NA,NA,NA,NA,NA,NA,842.330541431632,0.6694585683681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.292794418561,0,0,0,0,0,0,0,0,,None,844.300070885441,0,-1,NA,NA,NA,NA,NA,NA,NA,842.351166150685,0.648833849314656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.306962049364,0,0,0,0,0,0,0,0,,None,844.314238516244,0,-1,NA,NA,NA,NA,NA,NA,NA,842.365317961785,0.634682038214805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.308173258037,42,52,18,0,0,0,0,0,CHO,Lignin,844.315449724917,-0.100504991168205,-1,C42H52O18,0,0.242424242424242,17,-1,-1,71.1571428571429,842.366527818012,0.633472181988168,-0.380952380952381,0.428571428571429,1.23809523809524,0,0,NA,Lignin,Lignin,Other,71.1571428571429,-143.83258567334,0.0233180577035712,0.0211028252885907,2988.6,-6040.96859828027
843.308866795868,43,56,13,0,0,2,0,0,CHOS,Lignin,844.316143262748,0.106597692287681,-1,C43H56O13S2,0.0357142857142857,0.217391304347826,16,3,1,77.5325581395349,842.367220581432,0.632779418567793,-0.604651162790698,0.302325581395349,1.30232558139535,0,0,NA,Lignin,Lignin,Other,77.5325581395349,-148.253114774862,0.0207858102780412,0.018711427121143,3333.9,-6374.88393531905
843.310194262971,0,0,0,0,0,0,0,0,,None,844.317470729851,0,-1,NA,NA,NA,NA,NA,NA,NA,842.368546566274,0.631453433726392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843.344596474801,43,56,17,0,0,0,0,0,CHO,Lignin,844.351872941681,-0.145162680731963,-1,C43H56O17,0,0.217391304347826,16,-1,-1,74.8813953488372,842.402910364287,0.59708963571336,-0.511627906976744,0.395348837209302,1.30232558139535,0,0,NA,Lignin,Lignin,Other,74.8813953488372,-145.329322678784,0.0215920412620914,0.0195708506227488,3219.9,-6249.16087518771
843.346305451586,0,0,0,0,0,0,0,0,,None,844.353581918466,0,-1,NA,NA,NA,NA,NA,NA,NA,842.404617432813,0.59538256718713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844.805229284779,0,0,0,0,0,0,0,0,,None,845.812505751659,0,-1,NA,NA,NA,NA,NA,NA,NA,843.86191221862,0.138087781379681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845.177372260899,0,0,0,0,0,0,0,0,,None,846.184648727779,0,-1,NA,NA,NA,NA,NA,NA,NA,844.233639656569,0.766360343431415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845.214558050543,39,42,21,0,0,0,0,0,CHO,Lignin,846.221834517423,0.0282371309926502,-1,C39H42O21,0,0.298245614035088,19,-2,-2,60.3,844.270783924228,0.729216075772342,0,0.538461538461538,1.07692307692308,0,0,NA,Lignin,Lignin,Other,60.3,-139.469216776112,0.0296657144975502,0.0251336570639186,2351.7,-5439.29945426837
845.250400299783,0,0,0,0,0,0,0,0,,None,846.257676766663,0,-1,NA,NA,NA,NA,NA,NA,NA,844.306586151692,0.693413848308069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845.250987176382,40,46,20,0,0,0,0,0,CHO,Lignin,846.258263643262,-0.0233080880692023,-1,C40H46O20,0,0.266666666666667,18,-2,-2,64.575,844.307172372979,0.692827627020733,-0.15,0.5,1.15,0,0,NA,Lignin,Lignin,Other,64.575,-141.187293279395,0.0286244550335979,0.0239740586107587,2583,-5647.49173117582
845.252244516774,0,0,0,0,0,0,0,0,,None,846.259520983654,0,-1,NA,NA,NA,NA,NA,NA,NA,844.308428309414,0.691571690586215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845.286664330969,0,0,0,0,0,0,0,0,,None,846.293940797849,0,-1,NA,NA,NA,NA,NA,NA,NA,844.342809690137,0.657190309863267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845.287520686553,41,50,19,0,0,0,0,0,CHO,Lignin,846.294797153433,-0.198191615624572,-1,C41H50O19,0,0.238095238095238,17,-2,-2,68.6414634146341,844.343665089506,0.65633491049357,-0.292682926829269,0.463414634146341,1.21951219512195,0,0,NA,Lignin,Lignin,Other,68.6414634146341,-142.821561172763,0.0247788629023873,0.0223857091370236,2814.3,-5855.68400808326
845.288188430107,42,54,14,0,0,2,0,0,CHOS,Lignin,846.295464896986,0.0389058135561858,-1,C42H54O14S2,0,0.212121212121212,16,2,0,75.2285714285714,844.344332087452,0.655667912547983,-0.523809523809524,0.333333333333333,1.28571428571429,0,0,NA,Lignin,Lignin,Other,75.2285714285714,-147.371412979096,0.0219963303521809,0.0197805091275286,3159.6,-6189.59934512205
845.323719133675,42,54,18,0,0,0,0,0,CHO,Lignin,846.330995600555,0.0228405257899751,-1,C42H54O18,0,0.212121212121212,16,-2,-2,72.5142857142857,844.379823117119,0.620176882880969,-0.428571428571429,0.428571428571429,1.28571428571429,0,0,NA,Lignin,Lignin,Other,72.5142857142857,-144.378006785493,0.0228690874546666,0.0207084169116617,3045.6,-6063.87628499071
845.32480312938,0,0,0,0,0,0,0,0,,None,846.33207959626,0,-1,NA,NA,NA,NA,NA,NA,NA,844.380905902425,0.619094097575271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845.452789351621,0,0,0,0,0,0,0,0,,None,846.460065818501,0,-1,NA,NA,NA,NA,NA,NA,NA,844.508749214107,0.491250785893385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845.453212119668,0,0,0,0,0,0,0,0,,None,846.460488586548,0,-1,NA,NA,NA,NA,NA,NA,NA,844.509171510087,0.490828489912928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846.290309391351,0,0,0,0,0,0,0,0,,None,847.297585858231,0,-1,NA,NA,NA,NA,NA,NA,NA,845.345334071478,0.654665928521808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846.326610197694,0,0,0,0,0,0,0,0,,None,847.333886664574,0,-1,NA,NA,NA,NA,NA,NA,NA,845.381594344017,0.618405655983452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846.34684119097,0,0,0,0,0,0,0,0,,None,847.35411765785,0,-1,NA,NA,NA,NA,NA,NA,NA,845.401802747185,0.598197252815226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847.156680753523,0,0,0,0,0,0,0,0,,None,848.163957220403,0,-1,NA,NA,NA,NA,NA,NA,NA,846.210738035647,0.78926196435259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847.157254089091,37,36,23,0,0,0,0,0,CHO,Lignin,848.164530555971,0.243947867998752,-1,C37H36O23,0,0.333333333333333,20,-3,-3,52.5972972972973,846.211310731024,0.788689268976213,0.27027027027027,0.621621621621622,0.972972972972973,0,0,NA,Lignin,Lignin,Other,52.5972972972973,-136.373583436863,0.0317606452118061,0.027575315974479,1946.1,-5045.82258716392
847.194028159205,38,40,22,0,0,0,0,0,CHO,Lignin,848.201304626085,-0.214166005247879,-1,C38H40O22,0,0.296296296296296,19,-3,-3,57.3,846.248043738883,0.751956261117471,0.105263157894737,0.578947368421053,1.05263157894737,0,0,NA,Lignin,Lignin,Other,57.3,-138.26354905451,0.0306486563299461,0.02619865446639,2177.4,-5254.01486407137
847.194470002087,0,0,0,0,0,0,0,0,,None,848.201746468967,0,-1,NA,NA,NA,NA,NA,NA,NA,846.248485088399,0.751514911601134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847.228934365073,0,0,0,0,0,0,0,0,,None,848.236210831953,0,-1,NA,NA,NA,NA,NA,NA,NA,846.282910968169,0.717089031830824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847.22972751194,31,48,23,2,0,1,0,0,CHONS,Carb,848.23700397882,-0.173806753407452,-1,C31H48O23N2S,0,0,9,-14,-17,54.7838709677419,846.283703229401,0.716296770598547,0.193548387096774,0.741935483870968,1.54838709677419,0.0645161290322581,0,NA,Carbohydrate,Carbohydrate,Other,54.7838709677419,-135.96351021203,0.0377589695707046,0.0327327385521441,1698.3,-4214.86881657292
847.23089576548,0,0,0,0,0,0,0,0,,None,848.23817223236,0,-1,NA,NA,NA,NA,NA,NA,NA,846.284870178459,0.715129821540927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847.231513991874,0,0,0,0,0,0,0,0,,None,848.238790458754,0,-1,NA,NA,NA,NA,NA,NA,NA,846.285487714536,0.714512285464139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847.265729976092,0,0,0,0,0,0,0,0,,None,848.273006442972,0,-1,NA,NA,NA,NA,NA,NA,NA,846.31966549288,0.68033450711971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847.266825099094,40,48,20,0,0,0,0,0,CHO,Lignin,848.274101565974,-0.244712379213309,-1,C40H48O20,0,0.233333333333333,17,-3,-3,66,846.320759393058,0.679240606941789,-0.2,0.5,1.2,0,0,NA,Lignin,Lignin,Other,66,-141.759985447157,0.0285190386333157,0.0239831414891904,2640,-5670.39941788626
847.267370379443,41,52,15,0,0,2,0,0,CHOS,Lignin,848.274646846323,0.136199257787849,-1,C41H52O15S2,0,0.206349206349206,16,1,-1,72.8121951219512,846.321304064542,0.678695935457768,-0.439024390243903,0.365853658536585,1.26829268292683,0,0,NA,Lignin,Lignin,Other,72.8121951219512,-146.446701339635,0.0233270823408534,0.0209531293853723,2985.3,-6004.31475492504
847.267869918543,41,52,15,0,0,2,0,0,CHOS,Lignin,848.275146385423,-0.452688876861845,-1,C41H52O15S2,0,0.206349206349206,16,1,-1,72.8121951219512,846.321803045852,0.678196954147552,-0.439024390243903,0.365853658536585,1.26829268292683,0,0,NA,Lignin,Lignin,Other,72.8121951219512,-146.446701339635,0.0233270823408534,0.0209531293853723,2985.3,-6004.31475492504
847.302328903284,0,0,0,0,0,0,0,0,,None,848.309605370164,0,-1,NA,NA,NA,NA,NA,NA,NA,846.356223553383,0.643776446616812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847.302943145154,41,52,19,0,0,0,0,0,CHO,Lignin,848.310219612034,0.0705839258156173,-1,C41H52O19,0,0.206349206349206,16,-3,-3,70.0317073170732,846.356837109385,0.64316289061469,-0.341463414634147,0.463414634146341,1.26829268292683,0,0,NA,Lignin,Lignin,Other,70.0317073170732,-143.380285238871,0.0242749529653266,0.0219580461611315,2871.3,-5878.59169479371
847.303622419705,42,56,14,0,0,2,0,0,CHOS,Lignin,848.310898886585,0.293524951246769,-1,C42H56O14S2,0,0.181818181818182,15,1,-1,76.5857142857143,846.357515625452,0.642484374547735,-0.571428571428571,0.333333333333333,1.33333333333333,0,0,NA,Lignin,Lignin,Other,76.5857142857143,-147.91683409125,0.0215720770019025,0.0194088872394479,3216.6,-6212.50703183249
847.339196924741,42,56,18,0,0,0,0,0,CHO,Lignin,848.346473391621,0.225855573378627,-1,C42H56O18,0,0.181818181818182,15,-3,-3,73.8714285714286,846.393050407678,0.606949592321826,-0.476190476190476,0.428571428571429,1.33333333333333,0,0,NA,Lignin,Lignin,Other,73.8714285714286,-144.923427897647,0.0224285908877309,0.0203208754118371,3102.6,-6086.78397170116
847.340474782791,43,60,13,0,0,2,0,0,CHOS,Lignin,848.347751249671,-0.25680078800492,-1,C43H60O13S2,0,0.159420289855072,14,1,-1,80.1837209302326,846.39432683886,0.605673161139634,-0.697674418604652,0.302325581395349,1.3953488372093,0,0,NA,Lignin,Lignin,Other,80.1837209302326,-149.318588575347,0.0200080546596702,0.0180278865040375,3447.9,-6420.69930873994
848.344268264847,0,0,0,0,0,0,0,0,,None,849.351544731727,0,-1,NA,NA,NA,NA,NA,NA,NA,847.396999476147,0.603000523853211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848.344843513621,0,0,0,0,0,0,0,0,,None,849.352119980501,0,-1,NA,NA,NA,NA,NA,NA,NA,847.397574082593,0.602425917407118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848.345508676231,0,0,0,0,0,0,0,0,,None,849.352785143111,0,-1,NA,NA,NA,NA,NA,NA,NA,847.398238502476,0.601761497523626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848.905880319467,0,0,0,0,0,0,0,0,,None,849.913156786347,0,-1,NA,NA,NA,NA,NA,NA,NA,847.957984429729,0.0420155702705642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849.172351662285,0,0,0,0,0,0,0,0,,None,850.179628129165,0,-1,NA,NA,NA,NA,NA,NA,NA,848.224158228266,0.775841771734463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849.20985936232,0,0,0,0,0,0,0,0,,None,850.2171358292,0,-1,NA,NA,NA,NA,NA,NA,NA,848.261624046868,0.73837595313239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849.210330089322,0,0,0,0,0,0,0,0,,None,850.217606556202,0,-1,NA,NA,NA,NA,NA,NA,NA,848.262094248252,0.737905751748372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849.245629719941,39,46,21,0,0,0,0,0,CHO,Lignin,850.252906186821,0.296798607834736,-1,C39H46O21,0,0.228070175438596,17,-4,-4,63.2230769230769,848.297354462988,0.702645537012359,-0.102564102564102,0.538461538461538,1.17948717948718,0,0,NA,Lignin,Lignin,Other,63.2230769230769,-140.64396994075,0.0294585374376139,0.0247591229581335,2465.7,-5485.11482768926
849.246188154247,39,46,21,0,0,0,0,0,CHO,Lignin,850.253464621127,-0.359987274451413,-1,C39H46O21,0,0.228070175438596,17,-4,-4,63.2230769230769,848.297912273741,0.702087726259037,-0.102564102564102,0.538461538461538,1.17948717948718,0,0,NA,Lignin,Lignin,Other,63.2230769230769,-140.64396994075,0.0294585374376139,0.0247591229581335,2465.7,-5485.11482768926
849.246873613261,40,50,16,0,0,2,0,0,CHOS,Lignin,850.254150080141,-0.144829097458746,-1,C40H50O16S2,0,0.2,16,0,-2,70.275,848.298596967365,0.701403032634744,-0.35,0.4,1.25,0,0,NA,Lignin,Lignin,Other,70.275,-145.475754118201,0.0247952763726642,0.0222436756566245,2811,-5819.03016472804
849.280538494897,0,0,0,0,0,0,0,0,,None,850.287814961777,0,-1,NA,NA,NA,NA,NA,NA,NA,848.332224258494,0.667775741506262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849.282138911823,40,50,20,0,0,0,0,0,CHO,Lignin,850.289415378703,0.15132294338688,-1,C40H50O20,0,0.2,16,-4,-4,67.425,848.33382288838,0.666177111620073,-0.25,0.5,1.25,0,0,NA,Lignin,Lignin,Other,67.425,-142.332677614918,0.0268205922278225,0.0233356020551451,2697,-5693.30710459671
849.282696090361,0,0,0,0,0,0,0,0,,None,850.289972557241,0,-1,NA,NA,NA,NA,NA,NA,NA,848.334379444767,0.665620555232636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849.283126591777,41,54,15,0,0,2,0,0,CHOS,Lignin,850.290403058657,0.0110388670453449,-1,C41H54O15S2,0,0.174603174603175,15,0,-2,74.2024390243903,848.334809465482,0.665190534518388,-0.487804878048781,0.365853658536585,1.31707317073171,0,0,NA,Lignin,Lignin,Other,74.2024390243903,-147.005425405744,0.0228668600107283,0.0205511482797587,3042.3,-6027.22244163549
849.315871555906,0,0,0,0,0,0,0,0,,None,850.323148022786,0,-1,NA,NA,NA,NA,NA,NA,NA,848.367517866291,0.632482133708777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849.318865229945,41,54,19,0,0,0,0,0,CHO,Lignin,850.326141696825,-0.249484891001873,-1,C41H54O19,0,0.174603174603175,15,-4,-4,71.4219512195122,848.370508197567,0.629491802432995,-0.390243902439025,0.463414634146341,1.31707317073171,0,0,NA,Lignin,Lignin,Other,71.4219512195122,-143.939009304979,0.0237963567524841,0.0215381324060147,2928.3,-5901.49938150415
849.319387957867,42,58,14,0,0,2,0,0,CHOS,Lignin,850.326664424747,0.157029596154769,-1,C42H58O14S2,0,0.151515151515152,14,0,-2,77.9428571428571,848.371030341806,0.628969658193682,-0.619047619047619,0.333333333333333,1.38095238095238,0,0,NA,Lignin,Lignin,Other,77.9428571428571,-148.462255203403,0.0211556103912581,0.0190435482280355,3273.6,-6235.41471854294
850.34261673148,0,0,0,0,0,0,0,0,,None,851.34989319836,0,-1,NA,NA,NA,NA,NA,NA,NA,849.39311656903,0.60688343097047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850.343077348673,0,0,0,0,0,0,0,0,,None,851.350353815553,0,-1,NA,NA,NA,NA,NA,NA,NA,849.393576671893,0.606423328106757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850.344468974273,0,0,0,0,0,0,0,0,,None,851.351745441153,0,-1,NA,NA,NA,NA,NA,NA,NA,849.394966743592,0.605033256408205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851.154995867041,0,0,0,0,0,0,0,0,,None,852.162272333921,0,-1,NA,NA,NA,NA,NA,NA,NA,850.20458859479,0.795411405209734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851.156310354569,0,0,0,0,0,0,0,0,,None,852.163586821449,0,-1,NA,NA,NA,NA,NA,NA,NA,850.20590161455,0.794098385450184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851.181250319551,0,0,0,0,0,0,0,0,,None,852.188526786431,0,-1,NA,NA,NA,NA,NA,NA,NA,850.230813731344,0.769186268655858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851.188389628707,0,0,0,0,0,0,0,0,,None,852.195666095587,0,-1,NA,NA,NA,NA,NA,NA,NA,850.237945068684,0.762054931316243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851.225589304728,39,48,17,0,0,2,0,0,CHOS,Lignin,852.232865771608,0.499540570952769,-1,C39H48O17S2,0,0.192982456140351,16,-1,-3,67.6076923076923,850.275103207214,0.724896792785785,-0.256410256410256,0.435897435897436,1.23076923076923,0,0,NA,Lignin,Lignin,Other,67.6076923076923,-144.455014731565,0.027287577183738,0.0236691997981666,2636.7,-5633.74557453104
851.260696041038,0,0,0,0,0,0,0,0,,None,852.267972507918,0,-1,NA,NA,NA,NA,NA,NA,NA,850.310170743029,0.689829256971166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851.261863481548,39,48,21,0,0,0,0,0,CHO,Lignin,852.269139948428,-0.388778042656972,-1,C39H48O21,0,0.192982456140351,16,-5,-5,64.6846153846154,850.311336879964,0.688663120035812,-0.153846153846154,0.538461538461538,1.23076923076923,0,0,NA,Lignin,Lignin,Other,64.6846153846154,-141.231346523069,0.0293501895706167,0.0245750459149861,2522.7,-5508.0225143997
851.297017518121,0,0,0,0,0,0,0,0,,None,852.304293985001,0,-1,NA,NA,NA,NA,NA,NA,NA,850.346451663226,0.653548336773952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
