Mass,RC2_0001_ICR.1_p08,RC2_0001_ICR.2_p08,RC2_0001_ICR.3_p08,RC2_0002_ICR.1_p08,RC2_0002_ICR.2_p08,RC2_0002_ICR.3_p08,RC2_0003_ICR.1_p08,RC2_0003_ICR.2_p08,RC2_0003_ICR.3_p08,RC2_0004_ICR.1_p08,RC2_0004_ICR.2_p08,RC2_0004_ICR.3_p08,RC2_0005_ICR.1_p08,RC2_0005_ICR.2_p08,RC2_0005_ICR.3_p08,RC2_0006_ICR.1_p08,RC2_0006_ICR.2_p08,RC2_0006_ICR.3_p08
785.302560130518,0,2166848,0,2667178.8,0,0,0,0,2197108.3,0,0,2940615,0,2358791.3,0,1833651.3,2068004.9,0
785.303137392038,2438860.8,0,1989646.1,0,3187312.8,0,2568972.3,0,0,2768110.3,2638690.3,0,1930171.5,0,0,0,0,0
785.339173666282,0,0,0,2121391,0,0,1818385.3,0,2243705.3,0,0,0,2109375,0,0,0,0,0
785.339797373098,0,2001988.4,0,0,0,0,0,0,0,2116850.8,0,0,0,0,0,0,0,0
785.498409362598,0,0,1907236.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786.231903946525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795613.8,0,0,0
786.306894639915,1778518.6,0,0,0,0,1775370.3,0,0,0,0,0,0,0,0,0,0,0,0
786.646444700611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3265726,0
786.647375520822,0,0,0,0,0,0,0,0,0,0,0,0,0,2710161.5,0,0,0,0
787.134795292652,0,0,0,0,0,0,0,0,0,1860045.6,0,0,0,0,0,0,0,0
787.172604978023,0,0,0,1793411.8,2232155.3,0,2741773.3,0,0,0,2439243.8,0,0,0,0,0,0,0
787.173221310287,0,0,0,0,0,0,0,0,1809770.3,0,0,0,0,0,0,0,1782522.3,0
787.208463527005,0,0,1871083.4,0,2894687.8,0,2356754,1971975.5,2560879,2125782.5,0,0,0,0,0,0,0,0
787.209215849199,0,0,0,0,0,1879390.6,0,0,0,0,0,2255288.5,1819257.1,0,0,2232266.8,2541822.3,2582610
787.209874348543,0,3433767,0,2590600,0,0,0,0,0,0,2244176.5,0,0,2296523,0,0,0,0
787.245398329858,2368983.3,2297131.5,2332911.5,0,4338532.5,0,3709463,0,3850612,0,0,1850300.9,0,2190030.8,0,0,3601666.5,2952789.3
787.246015971013,0,0,0,3460492.3,0,2727778,0,2029835.8,0,3221979,3112021,0,2236540.8,0,0,2252752.3,0,0
787.273978808753,0,1757999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787.281884705495,3314140,0,0,3431824.5,3703657,0,3465756,0,4325752.5,3073503.3,3305561.5,2013633.6,0,3226322.3,0,2253269.3,3845382.8,2956376.3
787.282354749604,0,0,0,0,0,3136357.5,0,0,0,0,0,0,2390144.5,0,2426067.5,0,0,0
787.282837626259,0,0,2375924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787.318408420508,1896929.1,0,0,2080660.6,2632557.5,2177896.8,3084833,0,2873725.5,2357219.8,2460766.3,0,2491524,2194646,0,2285530.8,2633994.8,2046555.4
787.318953557633,0,0,0,0,0,0,0,0,0,0,0,1966534.4,0,0,0,0,0,0
787.354292963504,0,0,0,0,1892210,0,0,0,0,0,0,0,0,0,0,0,0,0
788.249797874296,0,0,0,1764351.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788.284057522133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948776.6,0,0
788.284811200724,0,0,0,0,0,0,0,0,2256893.3,0,1943768.1,0,0,0,0,0,0,0
788.643472916911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925836.6
788.644393011082,0,0,0,2924076.5,0,0,0,0,3373613,0,0,0,0,4045660.5,0,0,5683620,0
788.64575364552,0,0,0,0,0,0,0,0,0,0,2247430,0,0,0,0,0,0,0
788.93935292051,0,0,0,0,0,0,0,0,0,0,0,2251923,0,0,0,0,0,0
788.940249156779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422502
788.975243938789,3411651,5551616.5,0,4662866,0,2875396.3,5511937,6046160.5,0,0,0,2384023.5,5621037,0,4874232,2747598.3,3895754.3,0
789.115110166304,0,0,0,0,0,0,0,0,0,0,1928001.8,0,0,0,0,0,0,0
789.115785759344,0,0,0,0,0,0,2053907.9,0,0,0,0,0,0,0,0,0,0,0
789.151551426414,0,0,0,0,0,0,2027288.8,0,0,0,0,0,0,0,0,0,0,0
789.152587181542,0,0,0,0,1920082.1,0,0,0,0,2133181.3,0,0,0,0,0,0,0,0
789.188245985505,0,0,0,0,3392598.8,0,0,0,0,0,0,0,2317635,0,0,0,0,2368763.5
789.189056250961,0,0,0,1950826.5,0,0,2450205.8,0,2444917.5,2064065.8,2500939.3,0,0,2382739.5,0,0,0,0
789.224004117974,0,0,0,0,0,0,0,0,0,0,0,0,1997126.6,0,0,0,0,0
789.224733654924,0,0,2461143.3,0,3584091,2787355.8,3213090.5,0,0,2828997.8,0,0,0,3968919,0,0,0,0
789.225238144557,2018532.9,2746911.8,0,0,0,0,0,0,0,0,3741007.8,0,0,0,0,0,3175911.3,0
789.225830222309,0,0,0,2986606.8,0,0,0,0,3144314.3,0,0,2482359.3,0,0,0,2550003,0,2285822.8
789.261275150221,2627305.8,2314788.3,0,3165810.8,0,3271711.3,3787559.5,0,4748927,0,3631444.3,2967739.8,2428234.3,2977690.8,0,3600632.3,3121643.5,2695425.8
789.261781146811,0,0,2436059.8,0,4292704,0,0,0,0,4080330.3,0,0,0,0,0,0,0,0
789.296791340273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2973437.5,0,0
789.297667136939,1835246.6,3020328.8,0,2880118.8,4396132,0,4219692.5,0,3190404,3574478.3,3428697,3580096.3,3727694.3,2753438.5,0,0,3521007.5,0
789.298275930483,0,0,1813472,0,0,2419234.5,0,0,0,0,0,0,0,0,2309167.8,0,0,2570501
789.333232592963,0,0,0,0,0,1815589.9,0,0,0,0,0,0,2074449.9,0,0,0,0,0
789.333976357814,0,0,0,0,2154088.8,0,2268977.3,0,0,2660050.5,0,0,0,2402210,0,0,2602995.8,1983240
789.33449049077,0,0,1909220.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789.335133791633,0,0,0,0,0,0,0,0,2230921,0,2257757.8,0,0,0,0,1945347,0,0
790.264190831661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785688.4
790.641746456157,0,0,0,0,0,0,0,0,0,0,0,0,0,2732581,0,0,0,0
790.642521479101,0,0,0,2193166.5,0,0,0,0,0,0,0,0,0,0,0,0,2765452.8,0
790.882503068847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012558
791.131005760806,0,0,0,0,0,0,0,0,0,1810849.8,0,0,0,0,0,0,0,2082211.8
791.131617972223,0,0,0,0,0,0,2565151.8,0,0,0,0,0,0,0,0,0,0,0
791.167185414109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420134.8
791.167897115431,0,0,0,0,2357579.8,0,2000420.6,0,2497405.8,0,0,0,1929745.8,0,0,0,0,0
791.168538540312,0,0,0,0,0,0,0,0,0,0,2370633.5,0,0,0,0,0,0,0
791.203859646067,0,0,0,2252621.3,2687312.3,0,0,0,3136898.5,2845098,2228814,0,0,0,0,0,2843342.5,0
791.204461249751,0,0,0,0,0,2754262.3,2839593.5,0,0,0,0,0,0,0,0,1923606.3,0,1809322
791.205411701658,0,0,0,0,0,0,0,0,0,0,0,0,2070037.8,0,0,0,0,0
791.24060071324,2000373.1,2634525,2293445.3,2625873.3,3859796.8,0,3975214.3,0,4597639.5,3608494.3,4205139,3218869.3,2697753.5,3791968.5,0,2455067.8,3523282.8,2931117.3
791.241050284541,0,0,0,0,0,2710745.5,0,0,0,0,0,0,0,0,0,0,0,0
791.277047657847,2626554,2571041.8,2723529.5,2561365.5,0,2548957,4176947,0,3835788.5,3478450.3,0,2714041.8,2659869.3,4418660,2025861.3,2713121,2761431.3,3225008.3
791.277639195068,0,0,0,0,4349273.5,0,0,0,0,0,3177047.8,0,0,0,0,0,0,0
791.312475735637,0,0,0,2162009.3,0,0,0,0,0,0,0,0,0,0,0,0,2410203.5,0
791.31321259689,0,1795366.3,0,0,3453277.8,2061536.4,2876471.8,2214623,0,2522038.5,2459228.3,0,3045921,2847335.5,2056075.6,0,0,2518963.5
791.313840963486,0,0,0,0,0,0,0,0,3034001.5,0,0,1789886.5,0,0,0,2553894.5,0,0
791.349928901239,0,0,0,0,0,0,0,0,0,0,0,1928131,0,0,0,0,0,2211766.8
791.350549454625,0,0,0,1834845.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793.132977594917,0,0,0,0,0,2261388.5,0,0,0,0,0,0,0,0,0,0,0,0
793.146443123983,0,0,0,0,0,0,0,0,0,0,0,0,0,1927964.1,0,0,0,0
793.147892576868,0,0,0,0,0,0,0,0,0,0,1932619.6,0,0,0,0,0,0,0
793.167976803844,3319031.3,3022867.5,0,0,2793538,11714960,13368618,0,7275659.5,0,0,5494439.5,3869416,0,0,0,0,6475350
793.182757885114,0,0,1951660.1,0,2941507.8,0,0,0,0,0,0,2380457.5,0,2350367.8,0,1969978,0,0
793.183943580058,0,0,0,0,0,0,0,0,2194061.5,0,0,0,0,0,0,0,0,0
793.184755928384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967033.3,0
793.215254062397,0,0,1753776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793.219521827283,0,0,0,2726956.3,2350664.5,2537876.8,0,0,0,0,2734933,0,2653933.5,0,0,0,2876349.3,0
793.220211652775,2217214.3,2200602.3,0,0,0,0,2434864.3,0,3132050.3,2132107.5,0,1796782.3,0,2470179.3,0,0,0,2157658.8
793.25606416948,2732290.8,2356254.8,2579381,2330672.3,3345996.8,2464664,0,0,3773591,2427023.5,0,2758322.8,2748145.5,0,1934554.3,3084100.8,3030977.8,3360350
793.256715248484,0,0,0,0,0,0,3321141,0,0,0,3015513.8,0,0,4075815,0,0,0,0
793.292272463943,2380551.8,2360867.5,0,2936884.3,0,2442651.5,3934521.5,0,3148444,0,3083102.5,2422967.3,2468085.5,2521386.5,0,0,1782214.1,2218081.3
793.292873090601,0,0,0,0,3321425.3,0,0,0,0,3298451.5,0,0,0,0,0,0,0,0
793.319357758391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960782.3,0,0
793.3277062046,0,0,0,0,0,0,0,0,2221216.8,0,0,0,0,0,0,0,0,0
793.32920249947,0,0,0,0,2707029.8,0,0,0,0,0,0,0,0,0,0,0,2111434.5,0
793.330298747638,0,0,0,0,0,1937311.1,0,0,0,0,0,0,0,0,0,0,0,0
793.365104932577,0,0,0,2115132.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793.366284597862,1805073.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794.166214177459,0,0,0,0,0,0,0,0,3363090.5,0,0,0,0,0,0,0,0,0
794.166956975754,2191740,0,0,0,0,4360686.5,6022570,0,0,0,0,2206501,0,0,0,0,0,2422446.5
794.1676880861,0,0,0,0,0,0,0,0,0,0,0,0,2001749,0,0,0,0,0
794.173806533263,0,0,0,0,0,0,2028970.8,0,0,0,0,0,0,0,0,0,0,0
794.260507274281,0,0,0,0,0,0,0,0,2283295.3,0,0,0,0,0,0,0,0,0
794.285630797837,0,0,0,0,0,1845241.8,0,0,0,0,0,0,0,0,0,0,0,0
794.29632817451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859258
794.858300897129,0,2198255.3,1918580.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794.858943277463,1923031.5,0,0,0,0,0,0,0,0,2154301.3,0,0,0,0,0,0,0,2431724
794.859461126405,0,0,0,0,0,0,0,0,0,0,0,0,0,2286530.5,0,0,0,0
794.860163353919,0,0,0,0,0,0,0,2218116.5,0,0,0,0,0,0,0,0,0,0
795.126884971058,0,0,0,0,0,0,0,0,1998229.1,0,0,0,0,0,0,0,0,0
795.164271612559,0,0,0,0,0,0,0,0,3711386.3,0,0,0,0,0,0,0,0,0
795.16517854894,0,0,0,0,0,7074381.5,0,0,0,0,0,0,0,0,0,0,0,0
795.165626228143,0,0,0,0,0,0,7730729,0,0,0,0,2761634.3,0,0,0,0,0,4057863.3
795.166040983386,0,0,0,0,2166582,0,0,0,0,0,0,0,0,0,0,0,0,0
795.166446752975,0,0,0,0,0,0,0,0,0,0,0,0,2527171.3,0,0,0,0,0
795.198665929273,0,0,0,0,0,0,2138669.3,0,0,0,0,0,0,0,0,0,0,0
795.199397473817,0,0,2180765.8,0,0,0,0,0,0,0,0,2021286.4,1856966.9,2534371.3,0,0,0,0
795.200327461986,0,0,0,0,1809978.4,0,0,0,2253215.3,0,0,0,0,0,0,0,0,0
795.235325359131,0,0,0,2358023.3,2693950.5,2643540,2399793.8,0,3156388,0,2144351.8,1900458.9,2240459,0,0,2047593.1,2328751.3,1806093.5
795.235798039207,0,0,0,0,0,0,0,0,0,2239333.3,0,0,0,0,0,0,0,0
795.251014240184,0,0,0,0,1986368.5,0,0,0,0,0,0,0,0,0,0,0,1984177,0
795.27123991483,0,0,0,0,0,1812567.4,0,0,0,0,0,0,0,2573290.3,0,0,0,0
795.271871586388,0,0,0,2001163.1,2606915,0,0,0,2924969,2411881.3,0,2010031.5,0,0,0,1988206.5,2459827.5,0
795.272406391019,0,0,0,0,0,0,3457590.5,0,0,0,2571364.5,0,2443727,0,0,0,0,0
795.273096024968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224401
795.286742309811,0,0,0,0,0,0,0,0,0,0,0,1966001.4,0,0,0,0,0,0
795.287825427695,0,0,0,0,0,0,0,0,2410923.3,0,0,0,0,0,0,0,0,0
795.288251020716,0,0,0,0,0,0,0,0,0,0,1843046.8,0,0,0,0,0,0,0
795.299412105488,0,0,0,2088206.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795.301918821445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924279.3,0
795.305137423369,0,1811241.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795.308388821701,0,0,0,0,2078535.5,0,2360891,0,0,2130029,0,0,1870803,2062317.9,0,0,0,2700052
795.308803226504,0,0,0,0,0,0,0,0,2242478,0,0,0,0,0,0,0,0,0
796.163790906514,0,0,0,0,0,3055276.3,4394662.5,0,0,0,0,0,0,0,0,0,0,2127712.8
796.463116230395,0,0,0,0,0,0,0,1684807.3,0,0,0,0,0,0,0,0,0,0
796.856012255232,0,0,0,0,0,0,0,2402167.3,0,0,0,0,0,0,0,0,0,0
797.141123169723,0,0,0,0,2060325.8,0,0,0,0,0,0,0,0,0,0,0,0,0
797.157399014504,0,0,0,0,1848871.6,0,0,0,0,0,0,0,0,0,0,0,0,0
797.158109916291,0,0,1823626.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797.16253149286,0,0,0,0,0,0,1845539.1,0,0,0,0,0,0,0,0,0,0,0
797.193656403177,0,0,0,0,0,0,0,0,1941168.3,0,1789798.4,0,0,0,0,0,0,0
797.213318590403,0,0,0,0,0,0,0,0,0,0,0,0,2287785.3,0,0,0,0,0
797.214242591802,0,1812518.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797.215335920765,0,0,0,0,0,0,0,0,2035379.3,0,0,0,0,0,0,0,0,0
797.228733463896,0,1953320.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797.229539803193,0,0,0,2214363.8,0,0,0,0,0,0,1847659.4,0,0,0,0,0,0,0
797.230206777819,0,0,0,0,0,0,0,0,2475701.3,0,0,0,0,0,0,0,0,0
797.230766577808,0,0,0,0,0,0,0,0,0,0,0,1786276.3,0,0,0,0,0,0
797.250238496983,0,0,0,0,2392627,0,0,0,0,1954871.6,0,1859750.8,0,0,0,0,0,0
797.251102272419,0,0,0,0,0,0,1969966.1,0,2611896.3,0,2231662.3,0,0,2025639.1,0,0,1958308,0
797.251870229034,0,0,0,0,0,0,0,0,0,0,0,0,1882285.8,0,0,0,0,0
797.265242958974,0,0,1809815.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797.266277270899,0,1964077.6,0,1847263.6,2542645,0,2410288,0,2151098.3,1906233.1,0,0,1818799.4,0,0,0,0,0
797.266722590246,0,0,0,0,0,0,0,0,0,0,0,0,0,1893032.6,0,0,0,0
797.28686350251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931160.3,0,0
797.287953313951,0,0,0,0,0,0,2807090.8,0,0,0,0,0,0,0,0,0,0,0
797.301615820558,0,1899570.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797.30247551653,0,0,0,2045411.4,2302009.3,1987864.9,0,0,0,0,1814389.3,0,0,2550444,0,0,0,0
797.303389457979,0,0,0,0,0,0,0,0,0,2186813,0,0,0,0,0,0,0,0
797.854771685866,0,0,0,0,0,0,0,1897458.4,0,0,0,0,0,0,0,0,0,0
798.762815704871,0,0,0,0,0,0,2148839.8,0,0,0,0,0,0,0,2850442,0,0,0
799.135804202005,0,0,0,0,0,2070472,0,0,0,0,0,0,0,0,0,0,0,0
799.173153821927,2203147.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799.20828357484,0,0,1921155.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799.208914360968,0,0,0,0,0,0,0,0,0,0,0,0,0,1982815.1,0,0,0,0
799.209413730444,0,0,0,0,0,0,0,0,2362310.5,0,0,0,0,0,0,0,0,0
799.21001432035,0,0,0,0,2017054.8,0,2986014.3,0,0,0,0,0,0,0,0,0,0,0
799.210627214596,0,0,0,0,0,0,0,0,0,0,2749561,0,0,0,0,0,0,0
799.245083894569,0,0,1796744.4,0,0,0,0,0,0,0,0,0,0,0,0,2165945.8,0,0
799.245773103764,0,0,0,1975982.5,2477347.3,2325458.5,2715682.8,0,3218379.5,0,2565757.8,0,0,2128738.5,0,0,1984153.1,2112631.8
799.281491366348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316411
799.282236604484,2445337.3,1872189.4,2238093,2824882.3,3190055.5,2147286,2077223,0,3206096.8,2747140,0,2487204,2004375.6,2169702,2335458.5,1800895.3,0,0
799.317760856327,0,0,0,0,0,0,2367019.3,0,0,2440967.5,0,0,0,0,0,0,0,2008190.4
799.318439995667,0,1858882.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799.318996502444,0,0,0,0,0,2208217.5,0,0,0,0,0,0,0,0,0,0,2349730.3,0
799.31959866875,0,0,0,0,0,0,0,0,2053077.8,0,0,0,0,0,0,0,0,0
800.759904609019,0,0,0,0,0,0,2170072.8,0,0,0,0,0,0,0,0,0,0,0
801.012724005063,0,0,0,0,0,0,0,0,0,0,0,3016315,0,0,0,0,0,2228506.3
801.151543940727,0,0,0,0,0,0,0,0,1880276.6,2028473.6,0,0,0,0,0,0,0,0
801.151965907389,0,0,0,0,0,0,1997063.5,0,0,0,0,0,0,0,0,0,0,0
801.188143535989,0,0,0,0,0,0,0,0,0,2571709.3,0,0,0,0,0,0,0,0
801.188975628785,0,0,0,0,2001931.4,0,2984204,0,2224346,0,2330505.8,0,0,0,0,0,1885066.6,2288938.5
801.19015172198,0,0,0,0,0,0,0,0,0,0,0,0,0,1904662.4,0,0,0,0
801.224373857795,0,2206791.8,0,2834809.8,3008015.5,0,0,0,0,0,3039118.8,2094229.4,1972860.3,0,0,0,0,0
801.225136455085,1896723,0,2292603.3,0,0,2449040.5,2179344.3,0,0,2745280.8,0,0,0,2678809.5,1725997.5,0,2640783.3,1981229.9
801.225601281597,0,0,0,0,0,0,0,0,2922719,0,0,0,0,0,0,0,0,0
801.260840795079,0,0,0,0,4036116,2788500,0,0,0,3883972.3,0,0,0,0,1723955.6,0,2204563.8,0
801.261431255512,1930519.6,1837644.8,2103679.8,0,0,0,2849044.5,0,3287268,0,2038163.8,0,2480768.8,3129373,0,2269156.3,0,1869617.3
801.262074786022,0,0,0,3186557.5,0,0,0,1688477.9,0,0,0,2163354,0,0,0,0,0,0
801.297666171875,0,1839185.8,0,2671489,3392024.3,0,0,0,2798825,3749831.8,0,2153118.3,0,2435104.3,0,0,2703256.3,2799924.5
801.298266154058,2714908.3,0,1997700.3,0,0,1940119.6,2957593,0,0,0,2462617,0,1847941,0,1867322,0,0,0
801.299019662136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998825.8,0,0
801.334151700559,0,0,0,2231173,0,0,0,0,2083054.1,0,2060701.9,0,0,2073123.6,0,0,0,2428216
801.334983038278,0,0,0,0,2337308.8,0,2011933.3,0,0,0,0,0,1944713.5,0,0,0,0,0
801.425503585034,0,0,0,0,0,1801379.8,0,0,0,0,0,0,0,0,0,0,0,0
802.955476122803,0,0,0,0,0,0,0,0,0,0,0,2063724,0,0,0,0,0,0
802.956009687189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3923407
803.132469431315,0,0,0,0,0,2006344.4,0,0,0,0,0,0,0,0,0,0,0,0
803.167938441433,0,0,0,0,0,0,0,0,1827311.1,2364535,0,1950086.4,0,0,0,0,0,0
803.203468036459,0,0,0,0,0,2035535.3,0,0,0,2383994.3,0,0,0,0,0,0,0,0
803.204059014453,0,0,0,0,2909946.5,0,2585081,0,2422772.3,0,0,0,3075946.3,2081998,0,0,1968776,0
803.24044741911,1960979.4,0,0,2807877,2958078.8,2769234.8,2977277.3,0,0,2837629.8,2511016.5,0,3377006.8,0,0,0,2621580.5,1940969.5
803.241036019157,0,0,0,0,0,0,0,0,4607481.5,0,0,2321295.3,0,0,0,2399497.5,0,0
803.276189442119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468110.8,0,0
803.27702132917,2417176.3,3088741.5,1911416.9,3437640.5,3773187.3,2581846.3,3411457.5,0,4004350.5,3282049,3851437.5,2992019.8,3222387.3,0,1761674.3,0,2589841.3,2736621
803.277847034218,0,0,0,0,0,0,0,0,0,0,0,0,0,3347668.5,0,0,0,0
803.312771902417,1868828.6,2457962.5,0,0,2900743.5,2384217.8,0,0,3245571.5,0,2748594.5,0,3213175.5,0,1716112.3,2293012,2465941.8,2090992.4
803.313356302592,0,0,2109053.3,2178636.3,0,0,2693637.8,0,0,0,0,2129816.3,0,2521303.8,0,0,0,0
803.31405625809,0,0,0,0,0,0,0,0,0,2511492.5,0,0,0,0,0,0,0,0
803.349307939782,0,0,0,0,0,0,0,0,2142728.5,0,1870519.8,0,0,0,0,0,0,0
803.516219886611,0,0,1791894.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803.954584236899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926700.5
804.279679569342,0,0,0,0,0,0,0,0,0,0,0,0,0,1781551,0,0,0,0
804.314791982558,0,0,0,0,0,0,2308217.8,0,0,0,0,0,0,0,0,0,0,0
804.394388975411,0,0,1745155.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804.952683780001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289290.8
805.18341217391,0,0,0,0,2550244,0,2092765.3,0,2193163.5,0,2445755,2072703.8,0,0,0,0,2155395.5,0
805.184149363804,0,0,0,2141957.5,0,0,0,0,0,2151725.8,0,0,0,0,0,0,0,0
805.218409690498,0,0,0,0,0,0,0,0,0,0,0,0,0,2447747,0,0,0,0
805.21937429148,0,0,0,0,2762472.3,0,2456801.5,0,0,2867505,3115456.3,0,0,0,0,0,0,0
805.2201521548,0,0,0,2284809,0,2069010.5,0,0,3823376.8,0,0,2108548.3,0,0,0,0,0,2264740
805.220881938798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934216.4,0
805.25537522802,0,0,0,0,0,2407958,0,0,0,0,0,0,0,0,0,2011188,0,0
805.25634006873,2222353.8,1865341.4,2381167.3,2709772.5,3673068.5,0,3928805.8,0,0,2678580.3,0,0,0,0,0,0,0,0
805.256952203677,0,0,0,0,0,0,0,0,2960662,0,3240389.5,2638984.8,2675814.3,3301766.3,0,0,2462093,2413735.5
805.284956780901,0,0,0,0,0,0,2021096.9,0,0,0,0,0,0,0,0,0,0,0
805.29264582535,0,2278018.5,2054003.8,0,4275185,2358297.5,3129065.8,0,3299099,0,3195338.8,2052237.1,3306602.8,0,2221792,0,2864529.5,0
805.293493611885,0,0,0,2588944,0,0,0,0,0,2522423.5,0,0,0,3271049.8,0,1821753.8,0,0
805.327845909485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346902,0
805.328551859957,1999642.9,1885319.6,0,1851667.6,1919733,0,1939181.9,0,2188576,0,0,0,0,0,0,0,0,1940654.4
805.329444584874,0,0,0,0,0,0,0,0,0,2621754.8,1891791.9,2671761.8,1982063.4,1781644.8,0,0,0,0
805.330960577869,0,0,0,0,0,1815069.4,0,0,0,0,0,0,0,0,0,0,0,0
805.365584641063,0,0,0,0,0,0,0,0,0,1815358,0,0,0,0,0,0,0,0
805.951341306706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929961.6
806.261041278856,0,0,0,0,0,1816695.6,0,0,0,0,1863508.9,0,0,0,0,0,0,0
807.125798244751,0,0,0,1895874.6,0,0,1852856.9,0,0,0,0,0,0,0,0,0,0,0
807.162229422035,0,0,0,0,0,0,0,0,0,2236379,0,0,0,0,0,0,0,0
807.164372757242,0,0,0,0,0,0,0,0,0,0,0,0,1757013.1,0,0,0,0,0
807.18328917135,0,0,4778593,0,0,0,0,2009248.5,0,0,0,0,0,0,0,2649938,1994372.4,0
807.183818232346,11869187,10774418,0,4121032.3,7527630.5,22910674,29692864,0,21976104,5176797,4721369.5,15711607,13487448,2094641.1,0,0,0,21164896
807.184436478989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2154016,0,0,0
807.197768524034,0,0,0,0,0,0,2347969,0,0,0,0,0,2151769.3,0,0,0,0,0
807.198813457537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930592.8
807.199247014056,0,0,0,0,2436816.3,0,0,0,0,0,0,0,0,0,1751586.5,0,0,0
807.200531054553,0,0,0,0,0,0,0,0,0,1920478.4,0,0,0,0,0,0,0,0
807.235102065953,0,0,0,2171853,0,2236118.8,2696133.3,0,2431022.8,0,2529504.8,0,2035038.1,0,0,0,0,2266468.3
807.236217852185,0,0,2106983.8,0,3631316.5,0,0,0,0,2071009.5,0,2088317.3,0,2589237.8,0,0,1955979.3,0
807.271779649902,1872397.9,0,0,2756560.8,3393752.8,0,2667977.3,0,0,2720228.5,2717926,2198401.8,2722658.5,2275384.8,0,2314079,2187919.8,2537831.8
807.272401911448,0,0,1761388.4,0,0,2816730.3,0,2187948.5,3093556.3,0,0,0,0,0,0,0,0,0
807.307541633935,0,0,0,0,3248348.8,0,0,0,0,0,0,0,0,0,0,0,0,0
807.308128423303,0,0,0,2193364.3,0,0,0,0,2532409.3,0,2831083.3,0,2394471.3,1793596,0,0,1880212.5,2090859.4
807.30883555112,0,0,0,0,0,0,3448781.5,0,0,0,0,0,0,0,0,0,0,0
807.344689476998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886617.3,0
807.476756290098,0,0,0,0,0,0,0,0,0,0,0,0,0,2329162.8,0,0,0,0
808.1818927172,0,0,1997535.1,1871400.1,0,0,0,0,0,0,2615145.5,0,0,0,0,0,0,0
808.182596078789,5018751,5058595,0,0,3212611,9602867,12698671,0,9376950,0,0,6424050,5160406.5,0,0,0,0,9393087
808.189362111132,0,0,0,0,0,2416436,4121647.3,0,0,0,0,2065906.9,0,0,0,0,0,1991616.1
