Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,18O,15N
1370,317.225897,317.2252053380638,317.2251054532681,3985168.3,nan,321517.4,24.27,-1,0.31487039955235935,0.9821714099527082,0.0,0.589302845971625,1.0,2.0588235294117645,0.17647058823529413,P1 O3,de-protonated,0,,C17 H35 O3 P1,17,35,3,,,,,1,,
1371,317.245237,317.2445452627933,317.24458105103776,4689689.0,nan,333613.8,28.96,-1,-0.11280963210158262,0.997693545604881,0.0,0.5986161273629286,1.0,2.125,0.25,N2 O4,de-protonated,0,,C16 H34 O4 N2,16,34,4,,2,,,,,
1372,318.062627,318.06193208154326,318.06192522830185,2467978.5,nan,385010.2,14.16,-1,0.021546877738412094,0.9999157627402979,0.0,0.5999494576441787,10.0,0.8666666666666667,0.4666666666666667,N1 O7,de-protonated,0,,C15 H13 O7 N1,15,13,7,,1,,,,,
1374,318.083721,318.08302599944625,318.08305459640127,5991572.0,nan,321628.1,37.63,-1,-0.08990405054867306,0.9985344726882581,0.0,0.5991206836129549,5.0,1.4166666666666667,0.75,N1 O9,de-protonated,0,,C12 H17 O9 N1,12,17,9,,1,,,,,
1375,318.091835,318.09113996786687,318.09116045928056,2061975.8,nan,311220.0,11.46,-1,-0.06441994069685339,0.9992472843110156,0.9972384351693973,0.9984437446543684,5.0,1.5,0.75,13C1 O9,de-protonated,1,1356,C12 H18 O9 13C1,12,18,9,,,1,,,,
1376,318.099015,318.0983199399226,318.0983107376862,1717147.0,nan,341599.7,9.16,-1,0.028928906888988987,0.9998481604521124,0.0,0.5999088962712674,9.0,1.0625,0.375,N1 O6,de-protonated,0,,C16 H17 O6 N1,16,17,6,,1,,,,,
1378,318.120024,318.11932885815634,318.11930376018745,10080420.0,nan,327236.4,64.87,-1,0.0788948315632132,0.9988712293458355,0.8320583981935478,0.9321460968849204,4.0,1.7692307692307692,0.46153846153846156,13C1 P1 O6,de-protonated,1,1361,C13 H23 O6 13C1 P1,13,23,6,,,1,,1,,
1378,318.120024,318.11932885815634,318.1194401057856,10080420.0,nan,327236.4,64.87,-1,-0.34970396410321697,0.4890272525825334,0.8759295984134849,0.643788190914914,4.0,1.6153846153846154,0.6153846153846154,N1 O8,de-protonated,0,,C13 H21 O8 N1,13,21,8,,1,,,,,
1379,318.128142,318.1274468265614,318.1275459686649,4581544.0,nan,331640.3,28.24,-1,-0.3116426248586339,0.9825318674919301,0.9925421887674043,0.9865359960021198,4.0,1.6923076923076923,0.6153846153846154,13C1 O8,de-protonated,1,1362,C13 H22 O8 13C1,13,22,8,,,1,,,,
1381,318.148402,318.1477067477103,318.1475834066925,2033841.3,nan,345975.9,11.27,-1,0.38768491175292286,0.9730968509077426,0.0,0.5838581105446455,3.0,1.8571428571428572,0.35714285714285715,N1 P1 O5,de-protonated,0,,C14 H26 O5 N1 P1,14,26,5,,1,,,1,,
1382,318.156465,318.1557697163294,318.1558256151699,2600117.0,nan,311638.5,15.04,-1,-0.17569642281317485,0.9944144755983667,0.0,0.59664868535902,3.0,1.7857142857142858,0.5,N1 O7,de-protonated,0,,C14 H25 O7 N1,14,25,7,,1,,,,,
1385,318.257413,318.2567173234437,318.25673993484537,2084834.5,nan,299666.2,11.61,-1,-0.07104767578561089,0.9990845076782808,0.0,0.5994507046069685,0.0,2.235294117647059,0.11764705882352941,N1 P1 O2,de-protonated,0,,C17 H38 O2 N1 P1,17,38,2,,1,,,1,,
1387,319.010124,319.00942539392184,319.0095553018183,2686006.3,nan,339947.2,15.61,-1,-0.4072225871975039,0.9703585094609952,0.0,0.5822151056765971,11.0,0.5714285714285714,0.6428571428571429,O9,de-protonated,0,,C14 H8 O9,14,8,9,,,,,,,
1387,319.010124,319.00942539392184,319.00939311056607,2686006.3,nan,339947.2,15.61,-1,0.10119876240660881,0.998143475094954,0.0,0.5988860850569724,6.0,1.4444444444444444,0.3333333333333333,N4 S2 P1 O3,de-protonated,0,,C9 H13 O3 S2 N4 P1,9,13,3,2,4,,,1,,
1388,319.023285,319.0225863426997,319.0224424614403,1956156.3,nan,321595.2,10.75,-1,0.451006701311201,0.9637648544610846,0.0,0.5782589126766507,6.0,1.1818181818181819,0.8181818181818182,P1 O9,de-protonated,0,,C11 H13 O9 P1,11,13,9,,,,,1,,
1390,319.046601,319.0459022519548,319.04594081120257,12597831.0,nan,325615.8,81.63,-1,-0.12085797957571616,0.9838630670202504,0.9817022455341585,0.9829987384258136,10.0,0.8,0.5333333333333333,O8,de-protonated,0,,C15 H12 O8,15,12,8,,,,,,,
1390,319.046601,319.0459022519548,319.0457786199504,12597831.0,nan,325615.8,81.63,-1,0.3875055326206235,0.6571070967371485,0.9252965724844961,0.7643828870360876,5.0,1.7,0.2,N4 S2 P1 O2,de-protonated,0,,C10 H17 O2 S2 N4 P1,10,17,2,2,4,,,1,,
1391,319.059592,319.05889320139426,319.0588279708246,12743245.0,nan,314022.8,82.6,-1,0.2044468415467605,0.4962222016013279,0.8843699161556753,0.6514812874230669,5.0,1.4166666666666667,0.6666666666666666,P1 O8,de-protonated,0,,C12 H17 O8 P1,12,17,8,,,,,1,,
1392,319.067739,319.0670401696865,319.067070179302,8161872.0,nan,319630.6,52.08,-1,-0.0940542547473929,0.49919807782587416,0.8843699161556753,0.6532668131577946,5.0,1.3333333333333333,0.8333333333333334,O10,de-protonated,0,,C12 H16 O10,12,16,10,,,,,,,
1394,319.08304,319.08234111013553,319.0823263205869,15600215.0,nan,325677.0,101.63,-1,0.0463502595078375,0.9994493023377067,0.9911138662368737,0.9961151278973734,9.0,1.0,0.4375,O7,de-protonated,0,,C16 H16 O7,16,16,7,,,,,,,
1395,319.08624,319.08554109768124,319.0856976239569,2359384.5,nan,321000.2,13.43,-1,-0.4905461974990827,0.9572764972641543,0.0,0.5743658983584926,4.0,1.5384615384615385,0.5384615384615384,S1 O7,de-protonated,0,,C13 H20 O7 S1,13,20,7,1,,,,,,
1397,319.095987,319.09528805974634,319.0952134802089,35748444.0,nan,322322.9,235.84,-1,0.23372189335200236,0.9850631317245258,0.8949342325368052,0.9490115720494374,4.0,1.6153846153846154,0.5384615384615384,P1 O7,de-protonated,0,,C13 H21 O7 P1,13,21,7,,,,,1,,
1398,319.10402,319.10332102848224,319.1034556886863,10130017.0,nan,324417.9,65.19,-1,-0.4219954428007379,0.9827155929100382,0.9935861739581399,0.9870638253292789,4.0,1.5384615384615385,0.6923076923076923,O9,de-protonated,0,,C13 H20 O9,13,20,9,,,,,,,
1400,319.119396,319.1186969686394,319.1187118299712,13697640.0,nan,324161.8,88.96,-1,-0.046569916455211066,0.9991292770614477,0.9605660195121196,0.9837039740417165,8.0,1.1764705882352942,0.35294117647058826,O6,de-protonated,0,,C17 H20 O6,17,20,6,,,,,,,
1401,319.132437,319.1317379178843,319.13159898959316,32103022.0,nan,322423.8,211.55,-1,0.43533229427746356,0.9805060577011964,0.7655732138717568,0.8945329201694205,3.0,1.7857142857142858,0.42857142857142855,P1 O6,de-protonated,0,,C14 H25 O6 P1,14,25,6,,,,,1,,
1403,319.140442,319.1397428867292,319.1398411980706,9837169.0,nan,322289.8,63.24,-1,-0.30805098172770595,0.49146437335842574,0.8676488643339466,0.6419381697486342,3.0,1.7142857142857142,0.5714285714285714,O8,de-protonated,0,,C14 H24 O8,14,24,8,,,,,,,
1405,319.155714,319.15501482729115,319.15509733935545,5386872.0,nan,319787.2,33.6,-1,-0.2585328104850397,0.9879453588295308,0.0,0.5927672152977185,7.0,1.3333333333333333,0.2777777777777778,O5,de-protonated,0,,C18 H24 O5,18,24,5,,,,,,,
1406,319.168794,319.16809477638435,319.16798449897743,4861566.0,nan,339043.5,30.1,-1,0.34551525301407887,0.9785714376261357,0.0,0.5871428625756814,2.0,1.9333333333333333,0.3333333333333333,P1 O5,de-protonated,0,,C15 H29 O5 P1,15,29,5,,,,,1,,
1407,319.176871,319.176171744949,319.1762267074549,3462785.5,nan,358386.0,20.78,-1,-0.1722011267950446,0.9946339098969582,0.0,0.5967803459381749,2.0,1.8666666666666667,0.4666666666666667,O7,de-protonated,0,,C15 H28 O7,15,28,7,,,,,,,
1409,319.241491,319.24079149345044,319.2407555177461,75365024.0,nan,320974.3,499.72,-1,0.11269145222833797,0.9773995518581672,0.9840409318619131,0.9800561038596656,0.0,2.176470588235294,0.17647058823529413,P1 O3,de-protonated,0,,C17 H37 O3 P1,17,37,3,,,,,1,,
1410,320.041871,320.04116837840263,320.04118978339557,2321927.5,nan,324672.3,13.18,-1,-0.06688199400191475,0.9991886728368758,0.0,0.5995132037021255,10.0,0.7857142857142857,0.5714285714285714,N1 O8,de-protonated,0,,C14 H11 O8 N1,14,11,8,,1,,,,,
1411,320.049868,320.04916534727863,320.04929564627486,2377739.0,nan,303071.7,13.55,-1,-0.40712164656512423,0.9703729826199715,0.9817022455341585,0.9749046877856462,10.0,0.8571428571428571,0.5714285714285714,13C1 O8,de-protonated,1,1390,C14 H12 O8 13C1,14,12,8,,,1,,,,
1411,320.049868,320.04916534727863,320.0491334550227,2377739.0,nan,303071.7,13.55,-1,0.09964799967728427,0.6654665912030713,0.9252965724844961,0.7693985837156412,5.0,1.8888888888888888,0.2222222222222222,13C1 N4 S2 P1 O2,de-protonated,1,1390,C9 H17 O2 S2 N4 13C1 P1,9,17,2,2,4,1,,1,,
1412,320.063058,320.0623552959437,320.06231915149493,2732049.0,nan,311998.7,15.91,-1,0.11292940966146797,0.9976886508374223,0.0,0.5986131905024533,5.0,1.3636363636363635,0.9090909090909091,N1 O10,de-protonated,0,,C11 H15 O10 N1,11,15,10,,1,,,,,
1413,320.078288,320.07758523666905,320.07757529277984,3646487.8,nan,366576.1,22.0,-1,0.031067122405002878,0.9998248872141097,0.0,0.5998949323284658,9.0,1.0,0.4666666666666667,N1 O7,de-protonated,0,,C15 H15 O7 N1,15,15,7,,1,,,,,
1414,320.086404,320.08570120508193,320.0856811556592,2912795.5,nan,321164.2,17.12,-1,0.06263767461219344,0.9992883433679588,0.9911138662368737,0.9960185525155247,9.0,1.0666666666666667,0.4666666666666667,13C1 O7,de-protonated,1,1394,C15 H16 O7 13C1,15,16,7,,,1,,,,
1415,320.091164,320.0904611865562,320.0904624524019,2147101.5,nan,309558.0,12.02,-1,-0.003954649841825998,0.9999971622816843,0.0,0.5999982973690106,4.0,1.6666666666666667,0.5833333333333334,N1 P1 O7,de-protonated,0,,C12 H20 O7 N1 P1,12,20,7,,1,,,1,,
1416,320.099378,320.0986751545876,320.09856831528117,10626081.0,nan,321970.7,68.49,-1,0.33377002282948254,0.979989105478641,0.8949342325368052,0.9459671563019068,4.0,1.75,0.5833333333333334,13C1 P1 O7,de-protonated,1,1397,C12 H21 O7 13C1 P1,12,21,7,,,1,,1,,
1416,320.099378,320.0986751545876,320.09870466087926,10626081.0,nan,321970.7,68.49,-1,-0.09217872865370069,0.49922971664067234,0.8843699161556753,0.6532857964466735,4.0,1.5833333333333333,0.75,N1 O9,de-protonated,0,,C12 H19 O9 N1,12,19,9,,1,,,,,
1417,320.102442,320.10173914266267,320.10169584169415,1864226.8,nan,299466.8,10.13,-1,0.1352725370605925,0.9966852383051564,0.0,0.5980111429830939,4.0,1.8181818181818181,0.5454545454545454,N3 P1 O6,de-protonated,0,,C11 H20 O6 N3 P1,11,20,6,,3,,,1,,
1418,320.107553,320.1068501227708,320.10681052375855,1520165.0,nan,390085.4,7.84,-1,0.12370562251881612,0.9972271275805179,0.9935861739581399,0.9957707461315666,4.0,1.6666666666666667,0.75,13C1 O9,de-protonated,1,1398,C12 H20 O9 13C1,12,20,9,,,1,,,,
1419,320.114563,320.1138600954882,320.1139608021642,2296360.3,nan,349658.5,13.01,-1,-0.31459632607579985,0.982202155887398,0.0,0.5893212935324388,8.0,1.1875,0.375,N1 O6,de-protonated,0,,C16 H19 O6 N1,16,19,6,,1,,,,,
1420,320.122742,320.12203906365585,320.12206666504346,3333163.8,nan,325702.2,19.92,-1,-0.08622144640680374,0.9986519948348986,0.9605660195121196,0.983417604705787,8.0,1.25,0.375,13C1 O6,de-protonated,1,1400,C16 H20 O6 13C1,16,20,6,,,1,,,,
1421,320.12768,320.12697704443735,320.12684796178615,4092974.0,nan,325236.2,24.98,-1,0.4032234472706595,0.9709293363955591,0.0,0.5825576018373354,3.0,1.8461538461538463,0.46153846153846156,N1 P1 O6,de-protonated,0,,C13 H24 O6 N1 P1,13,24,6,,1,,,1,,
1422,320.135711,320.135008013181,320.13495382466544,18594866.0,nan,327150.2,121.57,-1,0.16926772569227733,0.9948147018527892,0.7655732138717568,0.9031181066603763,3.0,1.9230769230769231,0.46153846153846156,13C1 P1 O6,de-protonated,1,1401,C13 H25 O6 13C1 P1,13,25,6,,,1,,1,,
1422,320.135711,320.135008013181,320.1350901702636,18594866.0,nan,327150.2,121.57,-1,-0.25663254396216684,0.9811583138514535,0.976612332888127,0.9793399214661229,3.0,1.7692307692307692,0.6153846153846154,N1 O8,de-protonated,0,,C13 H23 O8 N1,13,23,8,,1,,,,,
1424,320.244954,320.2442505880115,320.2441103528184,14892131.0,nan,325136.4,96.91,-1,0.43790092797047897,0.9667681813859685,0.9840409318619131,0.9736772815763464,0.0,2.3125,0.1875,13C1 P1 O3,de-protonated,1,1409,C16 H37 O3 13C1 P1,16,37,3,,,1,,1,,
1424,320.244954,320.2442505880115,320.2442466984165,14892131.0,nan,325136.4,96.91,-1,0.012145713926377671,0.9999836063336893,0.9727654562922813,0.9890963463171261,0.0,2.1875,0.3125,N1 O5,de-protonated,0,,C16 H35 O5 N1,16,35,5,,1,,,,,
1426,321.025919,321.0252125485261,321.0252053662963,9055683.0,nan,318846.0,58.03,-1,0.022372790946515876,0.998655640546025,0.9881689651377767,0.9944609703827256,10.0,0.7142857142857143,0.6428571428571429,O9,de-protonated,0,,C14 H10 O9,14,10,9,,,,,,,
1427,321.038924,321.03821749791115,321.0380925259183,4006344.5,nan,334200.5,24.4,-1,0.38927465551459406,0.9728787855000859,0.0,0.5837272713000515,5.0,1.3636363636363635,0.8181818181818182,P1 O9,de-protonated,0,,C11 H15 O9 P1,11,15,9,,,,,1,,
1429,321.062252,321.06154540711947,321.06159087568057,21683666.0,nan,309107.5,142.15,-1,-0.14161943499232305,0.9901530543708965,0.9717882291506582,0.9828071242828011,9.0,0.9333333333333333,0.5333333333333333,O8,de-protonated,0,,C15 H14 O8,15,14,8,,,,,,,
1429,321.062252,321.06154540711947,321.0614286844284,21683666.0,nan,309107.5,142.15,-1,0.36355251876094236,0.6562386780474165,0.9252965724844961,0.7638618358222484,4.0,1.9,0.2,N4 S2 P1 O2,de-protonated,0,,C10 H19 O2 S2 N4 P1,10,19,2,2,4,,,1,,
1433,321.098564,321.09785726579463,321.0979763850649,31350244.0,nan,317217.1,206.53,-1,-0.3709748395407538,0.9785021597052552,0.9996289098474092,0.9869528597621168,8.0,1.125,0.4375,O7,de-protonated,0,,C16 H18 O7,16,18,7,,,,,,,
1433,321.098564,321.09785726579463,321.0978141938127,31350244.0,nan,317217.1,206.53,-1,0.1341397543131598,0.663534231704978,0.9259695986299405,0.7685083784749631,3.0,2.090909090909091,0.09090909090909091,N4 S2 P1 O1,de-protonated,0,,C11 H23 O1 S2 N4 P1,11,23,1,2,4,,,1,,
1434,321.103449,321.1027422467824,321.1026850989201,9436645.0,nan,325959.1,60.57,-1,0.17797379130300023,0.98135603727167,0.5676718610612035,0.8158823667874834,8.0,1.2857142857142858,0.21428571428571427,N4 S1 O3,de-protonated,0,,C14 H18 O3 S1 N4,14,18,3,1,4,,,,,
1437,321.119811,321.11910418310214,321.1191057531643,2126316.8,nan,361111.3,11.87,-1,-0.0048893452724247475,0.9999956623520566,0.0,0.5999973974112339,3.0,1.6923076923076923,0.6923076923076923,O9,de-protonated,0,,C13 H22 O9,13,22,9,,,,,,,
1439,321.134949,321.1342421241856,321.13436189444917,21294580.0,nan,313479.1,139.55,-1,-0.37295997490178534,0.9869705687521495,0.9849366608039681,0.986157005572877,7.0,1.2941176470588236,0.35294117647058826,O6,de-protonated,0,,C17 H22 O6,17,22,6,,,,,,,
1440,321.13903,321.1383231083025,321.1384450053359,2081781.4,nan,308090.3,11.58,-1,-0.37957782789707073,0.9741957650864828,0.976612332888127,0.9751623922071405,3.0,1.9166666666666667,0.6666666666666666,13C1 N1 O8,de-protonated,1,1422,C12 H23 O8 N1 13C1,12,23,8,,1,1,,,,
1441,321.148063,321.1473560731464,321.14724905407115,18120186.0,nan,321343.4,118.41,-1,0.33323989403481896,0.9850964680825394,0.9870230783024198,0.9858671121704915,2.0,1.9285714285714286,0.42857142857142855,P1 O6,de-protonated,0,,C14 H27 O6 P1,14,27,6,,,,,1,,
1442,321.156205,321.1554980414581,321.1554912625486,2267645.3,nan,309560.5,12.82,-1,0.021107873533588138,0.9999191601981255,0.0,0.5999514961188753,2.0,1.8571428571428572,0.5714285714285714,O8,de-protonated,0,,C14 H26 O8,14,26,8,,,,,,,
1443,321.171403,321.170695982308,321.17074740383345,5217796.0,nan,336882.9,32.47,-1,-0.1601065036049961,0.9953595280074954,0.0,0.5972157168044973,6.0,1.4444444444444444,0.2777777777777778,O5,de-protonated,0,,C18 H26 O5,18,26,5,,,,,,,
1444,321.184445,321.18373793154905,321.1836345634555,4828682.0,nan,322495.0,29.88,-1,0.32183487089102414,0.9813814719428391,0.0,0.5888288831657035,1.0,2.066666666666667,0.3333333333333333,P1 O5,de-protonated,0,,C15 H31 O5 P1,15,31,5,,,,,1,,
1445,321.195678,321.19497088783066,321.1948679527478,13401615.0,nan,309596.8,86.98,-1,0.3204754904908741,0.9824124189143479,0.9938269603285096,0.9869782354800126,1.0,2.2142857142857144,0.2857142857142857,N2 P1 O4,de-protonated,0,,C14 H31 O4 N2 P1,14,31,4,,2,,,1,,
1446,321.211215,321.21050782736125,321.2105042165878,3178518.0,nan,350574.6,18.88,-1,0.011241143691563081,0.9999770718059864,0.0,0.5999862430835918,0.0,2.125,0.25,S1 O4,de-protonated,0,,C16 H34 O4 S1,16,34,4,1,,,,,,
1448,321.248307,321.24759968300066,321.2474651878907,2054182.6,nan,348100.1,11.04,-1,0.4186651242649433,0.9677321041738037,0.9840409318619131,0.9742556352490475,0.0,2.466666666666667,0.2,13C2 P1 O3,de-protonated,1,1409,C15 H37 O3 13C2 P1,15,37,3,,,2,,1,,
1448,321.248307,321.24759968300066,321.24760153348876,2054182.6,nan,348100.1,11.04,-1,-0.0057603172607335685,0.9999939793230045,0.9727654562922813,0.9891025701107152,0.0,2.3333333333333335,0.3333333333333333,13C1 N1 O5,de-protonated,1,1424,C15 H35 O5 N1 13C1,15,35,5,,1,1,,,,
1449,322.029232,322.02852164367096,322.0285602013685,1525637.8,nan,370303.0,7.63,-1,-0.11973378243360054,0.9974020996152682,0.9881689651377767,0.9937088458242715,10.0,0.7692307692307693,0.6923076923076923,13C1 O9,de-protonated,1,1426,C13 H10 O9 13C1,13,10,9,,,1,,,,
1451,322.06556,322.06484950228383,322.0649457107529,2742166.0,nan,337224.0,15.48,-1,-0.2987238144212826,0.9839386416052578,0.9717882291506582,0.979078476623418,9.0,1.0,0.5714285714285714,13C1 O8,de-protonated,1,1429,C14 H14 O8 13C1,14,14,8,,,1,,,,
1451,322.06556,322.06484950228383,322.0647835195007,2742166.0,nan,337224.0,15.48,-1,0.2048742567704851,0.6616085993939229,0.9252965724844961,0.7670837886301523,4.0,2.111111111111111,0.2222222222222222,13C1 N4 S2 P1 O2,de-protonated,1,1429,C9 H19 O2 S2 N4 13C1 P1,9,19,2,2,4,1,,1,,
1452,322.078734,322.0780234510111,322.077969215973,4407196.0,nan,322744.2,26.23,-1,0.16839102117787935,0.9948681384671367,0.0,0.596920883080282,4.0,1.5454545454545454,0.9090909090909091,N1 O10,de-protonated,0,,C11 H17 O10 N1,11,17,10,,1,,,,,
1453,322.09388,322.0931693920635,322.0932253572579,5014435.0,nan,316577.2,30.15,-1,-0.17375464617051856,0.9945369185099221,0.0,0.5967221511059533,8.0,1.1333333333333333,0.4666666666666667,N1 O7,de-protonated,0,,C15 H17 O7 N1,15,17,7,,1,,,,,
1455,322.101939,322.10122836069814,322.1013312201372,5481382.5,nan,313339.7,33.17,-1,-0.31933875792893024,0.9816665046060049,0.9996289098474092,0.9888514667025666,8.0,1.2,0.4666666666666667,13C1 O7,de-protonated,1,1433,C15 H18 O7 13C1,15,18,7,,,1,,,,
1455,322.101939,322.10122836069814,322.101169028885,5481382.5,nan,313339.7,33.17,-1,0.18420241476474314,0.6625748422085814,0.9259695986299405,0.7679327447771251,3.0,2.3,0.1,13C1 N4 S2 P1 O1,de-protonated,1,1433,C10 H23 O1 S2 N4 13C1 P1,10,23,1,2,4,1,,1,,
1456,322.106886,322.1061753414446,322.1061125168799,12240809.0,nan,320539.7,76.81,-1,0.1950430690227349,0.49656056702435286,0.8843699161556753,0.6516843066768818,3.0,1.8333333333333333,0.5833333333333334,N1 P1 O7,de-protonated,0,,C12 H22 O7 N1 P1,12,22,7,,1,,,1,,
1456,322.106886,322.1061753414446,322.1060399339924,12240809.0,nan,320539.7,76.81,-1,0.42038159928101765,0.9684429175846886,0.5676718610612035,0.8081344949752945,8.0,1.3846153846153846,0.23076923076923078,13C1 N4 S1 O3,de-protonated,1,1434,C13 H18 O3 S1 N4 13C1,13,18,3,1,4,1,,,,
1457,322.115056,322.11434530964726,322.11435472535726,7581612.5,nan,316675.7,46.73,-1,-0.029230954344155884,0.9998449734252011,0.0,0.5999069840551207,3.0,1.75,0.75,N1 O9,de-protonated,0,,C12 H21 O9 N1,12,21,9,,1,,,,,
1458,322.130282,322.1295712503883,322.12961086664217,2268595.3,nan,355767.5,12.43,-1,-0.12298234160172732,0.9972594132584589,0.0,0.5983556479550753,7.0,1.3125,0.375,N1 O6,de-protonated,0,,C16 H21 O6 N1,16,21,6,,1,,,,,
1459,322.133699,322.1329882370894,322.13298217001216,3844020.8,nan,302501.2,22.6,-1,0.018834076612087695,0.9999356381502374,0.0,0.5999613828901424,2.0,1.9230769230769231,0.46153846153846156,N1 S1 O6,de-protonated,0,,C13 H25 O6 S1 N1,13,25,6,1,1,,,,,
1460,322.138453,322.1377422185871,322.13771672952146,4403127.0,nan,313806.9,26.21,-1,0.07912474797434231,0.998864644543016,0.9849366608039681,0.993293451047397,7.0,1.375,0.375,13C1 O6,de-protonated,1,1439,C16 H22 O6 13C1,16,22,6,,,1,,,,
1461,322.143229,322.1425181999991,322.14249802626415,1708985.0,nan,381886.4,8.81,-1,0.06262363720390303,0.9992886621901971,0.0,0.5995731973141182,2.0,2.0,0.46153846153846156,N1 P1 O6,de-protonated,0,,C13 H26 O6 N1 P1,13,26,6,,1,,,1,,
1462,322.15139,322.15067916823676,322.15060388914344,3081148.8,nan,322456.3,17.67,-1,0.23367671025472553,0.9901409521110773,0.9870230783024198,0.9888938025876143,2.0,2.076923076923077,0.46153846153846156,13C1 P1 O6,de-protonated,1,1441,C13 H27 O6 13C1 P1,13,27,6,,,1,,1,,
1462,322.15139,322.15067916823676,322.1507402347416,3081148.8,nan,322456.3,17.67,-1,-0.1895587909640382,0.9935012971905716,0.0,0.5961007783143429,2.0,1.9230769230769231,0.6153846153846154,N1 O8,de-protonated,0,,C13 H25 O8 N1,13,25,8,,1,,,,,
1463,322.179686,322.17897505810987,322.1788835356485,1522889.4,nan,380453.4,7.61,-1,0.28407343269900354,0.9854641855942767,0.0,0.5912785113565661,1.0,2.142857142857143,0.35714285714285715,N1 P1 O5,de-protonated,0,,C14 H30 O5 N1 P1,14,30,5,,1,,,1,,
1464,322.199032,322.19832098281597,322.19822278782004,2154962.0,nan,358298.6,11.69,-1,0.30476579007355314,0.9832878724651603,0.9938269603285096,0.9875035076105,1.0,2.3846153846153846,0.3076923076923077,13C1 N2 P1 O4,de-protonated,1,1445,C13 H31 O4 N2 13C1 P1,13,31,4,,2,1,,1,,
1464,322.199032,322.19832098281597,322.19835913341814,2154962.0,nan,358298.6,11.69,-1,-0.11840718949654867,0.9974592749026752,0.0,0.598475564941605,1.0,2.230769230769231,0.46153846153846156,N3 O6,de-protonated,0,,C13 H29 O6 N3,13,29,6,,3,,,,,
1467,323.041476,323.0407617040567,323.0408554307743,17342796.0,nan,310450.3,109.74,-1,-0.290138897307671,0.9818001277207659,0.9787004256157401,0.9805602468787555,9.0,0.8571428571428571,0.6428571428571429,O9,de-protonated,0,,C14 H12 O9,14,12,9,,,,,,,
