Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,P,15N
5585,601.244144,601.2421374571136,601.2419372873254,4196137.5,nan,160731.2,19.32,-1,0.33292718913705793,0.4900445145014975,0.766236582456902,0.6005213416836592,8.0,1.5357142857142858,0.42857142857142855,P1 O12,de-protonated,0,,C28 H43 O12 P1,28,43,12,,,,,1,
5586,601.280911,601.2789042857077,601.2791921766352,2245930.8,nan,152684.6,9.32,-1,-0.4787974227249712,0.9592567032080489,0.0,0.5755540219248293,6.0,1.7,0.2,S2 P1 O6,de-protonated,0,,C30 H51 O6 S2 P1,30,51,6,2,,,,1,
5587,601.316998,601.314991117472,601.3147083060941,1812779.9,nan,171697.6,7.1,-1,0.47032173672488164,0.9606579068851743,0.0,0.5763947441311046,6.0,1.7,0.3333333333333333,P1 O10,de-protonated,0,,C30 H51 O10 P1,30,51,10,,,,,1,
5589,602.174514,602.1725031197773,602.1725211036292,2126665.8,nan,212570.5,8.96,-1,-0.029864949405470315,0.9998381762529912,0.9483322321190871,0.9792357985994296,10.0,1.4,0.56,13C1 P1 O14,de-protonated,1,5578,C25 H35 O14 13C1 P1,25,35,14,,,1,,1,
5589,602.174514,602.1725031197773,602.1726574492272,2126665.8,nan,212570.5,8.96,-1,-0.25628770762104747,0.9881525753545364,0.0,0.5928915452127218,10.0,1.32,0.64,N1 O16,de-protonated,0,,C25 H33 O16 N1,25,33,16,,1,,,,
5590,602.211293,602.2092819483154,602.2090429586116,1770827.0,nan,226921.0,7.08,-1,0.3968550565576567,0.9718273946861069,0.0,0.5830964368116641,9.0,1.4230769230769231,0.5769230769230769,N1 O15,de-protonated,0,,C26 H37 O15 N1,26,37,15,,1,,,,
5590,602.211293,602.2092819483154,602.209532215982,1770827.0,nan,226921.0,7.08,-1,-0.4155823732887076,0.9691481701974626,0.0,0.5814889021184775,13.0,1.3103448275862069,0.2413793103448276,N3 S1 P1 O7,de-protonated,0,,C29 H38 O7 S1 N3 P1,29,38,7,1,3,,,1,
5591,602.283771,602.2817596104268,602.2818139773801,2058573.5,nan,177639.6,8.6,-1,-0.09026829648216603,0.9985225822694128,0.0,0.5991135493616476,7.0,1.6071428571428572,0.4642857142857143,N1 O13,de-protonated,0,,C28 H45 O13 N1,28,45,13,,1,,,,
5593,603.065068,603.063052968061,603.06277264526,1991527.5,nan,219161.1,8.25,-1,0.4648318777635245,0.9615532078022412,0.0,0.5769319246813447,17.0,0.7692307692307693,0.6538461538461539,O17,de-protonated,0,,C26 H20 O17,26,20,17,,,,,,
5593,603.065068,603.063052968061,603.0631289608488,1991527.5,nan,219161.1,8.25,-1,-0.12601133130697592,0.9971229491741112,0.0,0.5982737695044666,34.0,0.4,0.025,N2 S2 O1,de-protonated,0,,C40 H16 O1 S2 N2,40,16,1,2,2,,,,
5593,603.065068,603.063052968061,603.0632619026303,1991527.5,nan,219161.1,8.25,-1,-0.3464554757115118,0.9784559224129156,0.0,0.5870735534477494,21.0,0.7241379310344828,0.3103448275862069,N2 S1 P1 O9,de-protonated,0,,C29 H21 O9 S1 N2 P1,29,21,9,1,2,,,1,
5594,603.101261,603.0992457993311,603.0991581546442,4235112.5,nan,185861.1,20.08,-1,0.1453238422391763,0.4980876572682344,0.7726875136671761,0.6079275998278111,16.0,0.8888888888888888,0.5925925925925926,O16,de-protonated,0,,C27 H24 O16,27,24,16,,,,,,
5594,603.101261,603.0992457993311,603.098995963392,4235112.5,nan,185861.1,20.08,-1,0.4142536147730792,0.9693420916166517,0.0,0.581605254969991,11.0,1.3181818181818181,0.45454545454545453,N4 S2 P1 O10,de-protonated,0,,C22 H29 O10 S2 N4 P1,22,29,10,2,4,,,1,
5596,603.137619,603.135603629832,603.1355436640285,5499754.0,nan,171346.0,26.76,-1,0.09942342819305891,0.49910399201890066,0.766236582456902,0.6059570281941011,15.0,1.0,0.5357142857142857,O15,de-protonated,0,,C28 H28 O15,28,28,15,,,,,,
5596,603.137619,603.135603629832,603.1353814727763,5499754.0,nan,171346.0,26.76,-1,0.3683369645854442,0.48784150612709926,0.799615297578637,0.6125510227077144,10.0,1.434782608695652,0.391304347826087,N4 S2 P1 O9,de-protonated,0,,C23 H33 O9 S2 N4 P1,23,33,9,2,4,,,1,
5598,603.168747,603.166731484715,603.1669253265238,1915755.0,nan,215662.2,7.85,-1,-0.3213734054101937,0.9814343279340438,0.0,0.5888605967604262,22.0,0.8648648648648649,0.10810810810810811,S2 O4,de-protonated,0,,C37 H32 O4 S2,37,32,4,2,,,,,
5598,603.168747,603.166731484715,603.1665452039688,1915755.0,nan,215662.2,7.85,-1,0.3088379945829018,0.9828421611366184,0.0,0.589705296681971,27.0,0.7435897435897436,0.02564102564102564,N2 S1 P1 O1,de-protonated,0,,C39 H29 O1 S1 N2 P1,39,29,1,1,2,,,1,
5599,603.174158,603.1721424594891,603.1719291734129,7596907.0,nan,159921.7,37.82,-1,0.35360743086653507,0.9806385862305351,0.9644959540953939,0.9741815333764786,14.0,1.103448275862069,0.4827586206896552,O14,de-protonated,0,,C29 H32 O14,29,32,14,,,,,,
5599,603.174158,603.1721424594891,603.1724184307832,7596907.0,nan,159921.7,37.82,-1,-0.4575330131585456,0.48136425629313995,0.7414751862343945,0.5854086282696418,18.0,1.03125,0.1875,N2 S1 P1 O6,de-protonated,0,,C32 H33 O6 S1 N2 P1,32,33,6,1,2,,,1,
5601,603.210342,603.2083262908012,603.2083146827972,5460844.5,nan,170479.9,26.55,-1,0.01924377320242562,0.49996640383532615,0.7536525541217873,0.6014408639499107,13.0,1.2,0.43333333333333335,O13,de-protonated,0,,C30 H36 O13,30,36,13,,,,,,
5601,603.210342,603.2083262908012,603.2081524915449,5460844.5,nan,170479.9,26.55,-1,0.28812484650114273,0.4925248752675079,0.7859208185053376,0.6098832525626398,8.0,1.64,0.28,N4 S2 P1 O7,de-protonated,0,,C25 H41 O7 S2 N4 P1,25,41,7,2,4,,,1,
5602,603.223512,603.2214962294034,603.2212018424192,4246380.5,nan,190170.6,20.14,-1,0.4880249290839884,0.4788525721974153,0.7726875136671761,0.5963865487853197,8.0,1.5185185185185186,0.48148148148148145,P1 O13,de-protonated,0,,C27 H41 O13 P1,27,41,13,,,,,1,
5603,603.241757,603.2397411443461,603.2396963452925,1781613.4,nan,173726.5,7.14,-1,0.07426410081644054,0.998999782618619,0.0,0.5993998695711714,20.0,1.0256410256410255,0.05128205128205128,S2 O2,de-protonated,0,,C39 H40 O2 S2,39,40,2,2,,,,,
5603,603.241757,603.2397411443461,603.239829287074,1781613.4,nan,173726.5,7.14,-1,-0.14611556405751347,0.9961336082617614,0.0,0.5976801649570569,7.0,1.6071428571428572,0.35714285714285715,S1 P1 O10,de-protonated,0,,C28 H45 O10 S1 P1,28,45,10,1,,,,1,
5604,603.246728,603.2447121211716,603.2447001921814,4096877.5,nan,180724.1,19.35,-1,0.019774711893664577,0.4999645244812388,0.7475142796699756,0.5989844265567335,12.0,1.2903225806451613,0.3870967741935484,O12,de-protonated,0,,C31 H40 O12,31,40,12,,,,,,
5604,603.246728,603.2447121211716,603.2445380009292,4096877.5,nan,180724.1,19.35,-1,0.28863956722143835,0.49249834507454016,0.7792479876502373,0.607198202104819,7.0,1.7307692307692308,0.23076923076923078,N4 S2 P1 O6,de-protonated,0,,C26 H45 O6 S2 N4 P1,26,45,6,2,4,,,1,
5606,603.283239,603.2812229509592,603.2810857015658,2049390.6,nan,162387.4,8.55,-1,0.2275048840412873,0.9906524556701716,0.0,0.594391473402103,11.0,1.375,0.34375,O11,de-protonated,0,,C32 H44 O11,32,44,11,,,,,,
5606,603.283239,603.2812229509592,603.2809235103135,2049390.6,nan,162387.4,8.55,-1,0.4963535792480959,0.9562815069553221,0.0,0.5737689041731933,6.0,1.8148148148148149,0.18518518518518517,N4 S2 P1 O5,de-protonated,0,,C27 H49 O5 S2 N4 P1,27,49,5,2,4,,,1,
5607,603.296155,603.2941388907454,603.2938399194062,2747247.0,nan,176346.0,12.23,-1,0.4955650455307065,0.4782086170506619,0.6964620084754103,0.5655099736205613,19.0,1.1,0.075,S1 O3,de-protonated,0,,C40 H44 O3 S1,40,44,3,1,,,,,
5607,603.296155,603.2941388907454,603.2939728611877,2747247.0,nan,176346.0,12.23,-1,0.27520506614136586,0.9863514680051023,0.0,0.5918108808030613,6.0,1.6896551724137931,0.3793103448275862,P1 O11,de-protonated,0,,C29 H49 O11 P1,29,49,11,,,,,1,
5608,603.332442,603.3304257215774,603.3302254287905,2438000.3,nan,194807.4,10.6,-1,0.33197870491117015,0.4901005940494719,0.6912167449139268,0.5705470543952539,18.0,1.170731707317073,0.04878048780487805,S1 O2,de-protonated,0,,C41 H48 O2 S1,41,48,2,1,,,,,
5608,603.332442,603.3304257215774,603.3303583705721,2438000.3,nan,194807.4,10.6,-1,0.11163205098680244,0.9977413927195443,0.0,0.5986448356317265,5.0,1.7666666666666666,0.3333333333333333,P1 O10,de-protonated,0,,C30 H53 O10 P1,30,53,10,,,,,1,
5609,604.133219,604.1311989883969,604.1312818935919,1922953.8,nan,174167.0,7.88,-1,-0.13723042897624604,0.9965887553094147,0.0,0.5979532531856488,19.0,0.9333333333333333,0.23333333333333334,N3 S1 P1 O7,de-protonated,0,,C30 H28 O7 S1 N3 P1,30,28,7,1,3,,,1,
5610,604.153972,604.1519518916474,604.1519220043209,2378122.5,nan,193567.4,10.28,-1,0.049469885640442204,0.9995560447260208,0.0,0.5997336268356125,10.0,1.2916666666666667,0.7083333333333334,N1 O17,de-protonated,0,,C24 H31 O17 N1,24,31,17,,1,,,,
5611,604.1696,604.1675798187905,604.1676674029762,1981322.9,nan,144728.2,8.19,-1,-0.14496668799167922,0.996194055088388,0.0,0.5977164330530328,18.0,1.032258064516129,0.1935483870967742,N3 S1 P1 O6,de-protonated,0,,C31 H32 O6 S1 N3 P1,31,32,6,1,3,,,1,
5612,604.177486,604.1754657820264,604.1752840084852,1954187.1,nan,198472.7,8.05,-1,0.30086225981550646,0.9837097546568736,0.9644959540953939,0.9760242344322817,14.0,1.1428571428571428,0.5,13C1 O14,de-protonated,1,5599,C28 H32 O14 13C1,28,32,14,,,1,,,
5613,604.190633,604.1886127207358,604.1887967710757,2185611.5,nan,190035.6,9.27,-1,-0.30462388714160477,0.9833033009891518,0.0,0.589981980593491,13.0,1.2857142857142858,0.2857142857142857,N3 S1 P1 O8,de-protonated,0,,C28 H36 O8 S1 N3 P1,28,36,8,1,3,,,1,
5614,604.263399,604.2613783815045,604.2610785324738,1786765.9,nan,188833.2,7.16,-1,0.4962243000448064,0.9563037727346579,0.0,0.5737822636407948,7.0,1.5925925925925926,0.5185185185185185,N1 O14,de-protonated,0,,C27 H43 O14 N1,27,43,14,,1,,,,
5614,604.263399,604.2613783815045,604.2615677898442,1786765.9,nan,188833.2,7.16,-1,-0.31345422210444124,0.9823300007305451,0.0,0.589398000438327,11.0,1.4666666666666666,0.2,N3 S1 P1 O6,de-protonated,0,,C30 H44 O6 S1 N3 P1,30,44,6,1,3,,,1,
5615,605.080356,605.0783315728937,605.078422709738,3708838.8,nan,195797.1,17.31,-1,-0.15061988802643408,0.9958920522701213,0.0,0.5975352313620728,16.0,0.8461538461538461,0.6538461538461539,O17,de-protonated,0,,C26 H22 O17,26,22,17,,,,,,
5615,605.080356,605.0783315728937,605.0782605184858,3708838.8,nan,195797.1,17.31,-1,0.11743011208660242,0.9975009809997819,0.0,0.5985005885998691,11.0,1.2857142857142858,0.5238095238095238,N4 S2 P1 O11,de-protonated,0,,C21 H27 O11 S2 N4 P1,21,27,11,2,4,,,1,
5616,605.116763,605.1147384031661,605.1148082191222,6093736.0,nan,178946.2,29.89,-1,-0.11537638001704698,0.4987937612948994,0.7726875136671761,0.6083512622438101,15.0,0.9629629629629629,0.5925925925925926,O16,de-protonated,0,,C27 H26 O16,27,26,16,,,,,,
5616,605.116763,605.1147384031661,605.11464602787,6093736.0,nan,178946.2,29.89,-1,0.1526575117111242,0.49789019508722593,0.8066430772742825,0.6213913479620485,10.0,1.4090909090909092,0.45454545454545453,N4 S2 P1 O10,de-protonated,0,,C22 H31 O10 S2 N4 P1,22,31,10,2,4,,,1,
5617,605.129894,605.1278693419501,605.1276953787442,2760616.3,nan,209126.3,12.3,-1,0.28748181132851625,0.9851159092581283,0.0,0.591069545554877,10.0,1.2916666666666667,0.6666666666666666,P1 O16,de-protonated,0,,C24 H31 O16 P1,24,31,16,,,,,1,
5618,605.148331,605.1463062559977,605.1461898816176,2119080.8,nan,192114.2,8.92,-1,0.19230787877866753,0.9933120709891544,0.0,0.5959872425934927,22.0,0.8333333333333334,0.1388888888888889,S2 O5,de-protonated,0,,C36 H30 O5 S2,36,30,5,2,,,,,
5618,605.148331,605.1463062559977,605.1463228233991,2119080.8,nan,192114.2,8.92,-1,-0.027377513160255943,0.9998640083355913,0.0,0.5999184050013547,9.0,1.4,0.52,S1 P1 O13,de-protonated,0,,C25 H35 O13 S1 P1,25,35,13,1,,,,1,
5619,605.153278,605.1512532329351,605.1511937285065,6781865.0,nan,174390.2,33.52,-1,0.09832985408284547,0.4991235770972458,0.766236582456902,0.6059687792411083,14.0,1.0714285714285714,0.5357142857142857,O15,de-protonated,0,,C28 H30 O15,28,30,15,,,,,,
5619,605.153278,605.1512532329351,605.1510315372543,6781865.0,nan,174390.2,33.52,-1,0.3663476871944158,0.48797089188543,0.799615297578637,0.6126286541627128,9.0,1.5217391304347827,0.391304347826087,N4 S2 P1 O9,de-protonated,0,,C23 H35 O9 S2 N4 P1,23,35,9,2,4,,,1,
5620,605.166343,605.1643181720268,605.1640808881285,3195817.3,nan,186230.5,14.6,-1,0.39209845028846385,0.9724893664279296,0.0,0.5834936198567577,9.0,1.4,0.6,P1 O15,de-protonated,0,,C25 H35 O15 P1,25,35,15,,,,,1,
5621,605.189555,605.1875300638137,605.1875792378909,6839210.0,nan,169418.9,33.82,-1,-0.0812542736322032,0.990538793158277,0.991276699142546,0.9908339555519845,13.0,1.1724137931034482,0.4827586206896552,O14,de-protonated,0,,C29 H34 O14,29,34,14,,,,,,
5621,605.189555,605.1875300638137,605.1874170466386,6839210.0,nan,169418.9,33.82,-1,0.18674739739125873,0.4968460153411873,0.792708917554682,0.6151911762265851,8.0,1.625,0.3333333333333333,N4 S2 P1 O8,de-protonated,0,,C24 H39 O8 S2 N4 P1,24,39,8,2,4,,,1,
5623,605.218085,605.2160599308082,605.2159192432899,2211243.0,nan,169440.3,9.4,-1,0.23245839017659783,0.9902429864690492,0.0,0.5941457918814295,4.0,1.9,0.85,N4 O17,de-protonated,0,,C20 H38 O17 N4,20,38,17,,4,,,,
5624,605.226071,605.224045893578,605.2239647472752,5819307.0,nan,171279.5,28.44,-1,0.13407648663153793,0.49837175042461895,0.7536525541217874,0.6004840719034864,12.0,1.2666666666666666,0.43333333333333335,O13,de-protonated,0,,C30 H38 O13,30,38,13,,,,,,
5624,605.226071,605.224045893578,605.2238025560229,5819307.0,nan,171279.5,28.44,-1,0.4020621035295301,0.48554705525588865,0.7859208185053376,0.6056965605556682,7.0,1.72,0.28,N4 S2 P1 O7,de-protonated,0,,C25 H43 O7 S2 N4 P1,25,43,7,2,4,,,1,
5626,605.262563,605.2605377234541,605.2603502566594,3985324.3,nan,163337.5,18.76,-1,0.3097291845537258,0.49137192835780424,0.7475142796699756,0.5938288688826727,11.0,1.3548387096774193,0.3870967741935484,O12,de-protonated,0,,C31 H42 O12,31,42,12,,,,,,
5626,605.262563,605.2605377234541,605.2608395140298,3985324.3,nan,163337.5,18.76,-1,-0.49861242622748486,0.4779458066851202,0.7296850800206501,0.5786415160193321,15.0,1.2647058823529411,0.11764705882352941,N2 S1 P1 O4,de-protonated,0,,C34 H43 O4 S1 N2 P1,34,43,4,1,2,,,1,
5629,605.348851,605.346825321184,605.3468778149755,2029998.8,nan,189057.6,8.45,-1,-0.08671687822288633,0.9986364695432728,0.0,0.5991818817259636,3.0,1.903225806451613,0.16129032258064516,S2 P1 O5,de-protonated,0,,C31 H59 O5 S2 P1,31,59,5,2,,,,1,
5630,606.193154,606.1911243850876,606.1909340729632,2265543.3,nan,172219.6,9.69,-1,0.31394749370603003,0.9822748398922697,0.991276699142546,0.9858755835923803,13.0,1.2142857142857142,0.5,13C1 O14,de-protonated,1,5621,C28 H34 O14 13C1,28,34,14,,,1,,,
5631,607.059601,607.057567345757,607.0576872648317,2297823.5,nan,184521.3,9.86,-1,-0.1975414811362722,0.9929444022539221,0.0,0.5957666413523532,16.0,0.8,0.72,O18,de-protonated,0,,C25 H20 O18,25,20,18,,,,,,
5631,607.059601,607.057567345757,607.0575250735794,2297823.5,nan,184521.3,9.86,-1,0.06963454994981874,0.9991205476094723,0.0,0.5994723285656833,11.0,1.25,0.6,N4 S2 P1 O12,de-protonated,0,,C20 H25 O12 S2 N4 P1,20,25,12,2,4,,,1,
5632,607.096177,607.0941431752416,607.094072774216,5970912.5,nan,173901.3,29.24,-1,0.11596394818046475,0.4987814591995468,0.7792479876502373,0.610968070579823,15.0,0.9230769230769231,0.6538461538461539,O17,de-protonated,0,,C26 H24 O17,26,24,17,,,,,,
5632,607.096177,607.0941431752416,607.0944290898047,5970912.5,nan,173901.3,29.24,-1,-0.4709556692741949,0.48027695027846395,0.6964620084754103,0.5667509735572425,32.0,0.5,0.025,N2 S2 O1,de-protonated,0,,C40 H20 O1 S2 N2,40,20,1,2,2,,,,
5632,607.096177,607.0941431752416,607.0939105829638,5970912.5,nan,173901.3,29.24,-1,0.3831240501195496,0.4868588900452938,0.8137954859511729,0.6176335284076455,10.0,1.380952380952381,0.5238095238095238,N4 S2 P1 O11,de-protonated,0,,C21 H29 O11 S2 N4 P1,21,29,11,2,4,,,1,
5633,607.132748,607.1307140047494,607.1304582836002,6878177.5,nan,172181.9,34.03,-1,0.42119637665771975,0.4841612161286679,0.7726875136671761,0.5995717351440712,14.0,1.037037037037037,0.5925925925925926,O16,de-protonated,0,,C27 H28 O16,27,28,16,,,,,,
5633,607.132748,607.1307140047494,607.1309475409706,6878177.5,nan,172181.9,34.03,-1,-0.38465543912159,0.4867550337953521,0.7536525541217873,0.5935140419259262,18.0,0.9666666666666667,0.26666666666666666,N2 S1 P1 O8,de-protonated,0,,C30 H29 O8 S1 N2 P1,30,29,8,1,2,,,1,
5634,607.160871,607.1588368736416,607.1586015845071,2076642.1,nan,214549.4,8.69,-1,0.3875249957191794,0.9731187399169638,0.0,0.5838712439501783,13.0,1.1785714285714286,0.4642857142857143,P1 O13,de-protonated,0,,C28 H33 O13 P1,28,33,13,,,,,1,
5635,607.168912,607.1668778361548,607.1668437929845,7578594.5,nan,166556.5,37.72,-1,0.05606888874955334,0.9884494206578283,0.9895145545166779,0.9888754742013681,13.0,1.1428571428571428,0.5357142857142857,O15,de-protonated,0,,C28 H32 O15,28,32,15,,,,,,
5635,607.168912,607.1668778361548,607.1666816017323,7578594.5,nan,166556.5,37.72,-1,0.3231969546302764,0.49061251701425945,0.799615297578637,0.6142136292400104,8.0,1.608695652173913,0.391304347826087,N4 S2 P1 O9,de-protonated,0,,C23 H37 O9 S2 N4 P1,23,37,9,2,4,,,1,
5636,607.177737,607.1757027950131,607.1755752588323,1923554.6,nan,139611.8,7.89,-1,0.21004827268298493,0.9920263929295635,0.0,0.5952158357577381,17.0,1.032258064516129,0.2903225806451613,N2 S1 O9,de-protonated,0,,C31 H32 O9 S1 N2,31,32,9,1,2,,,,
5636,607.177737,607.1757027950131,607.1757082006139,1923554.6,nan,139611.8,7.89,-1,-0.008902860879259842,0.9999856183114602,0.0,0.599991370986876,4.0,1.85,0.85,N2 P1 O17,de-protonated,0,,C20 H37 O17 N2 P1,20,37,17,,2,,,1,
5637,607.196999,607.1949647052146,607.1948541521099,3107811.3,nan,194934.0,14.13,-1,0.18207187357199173,0.4970014999710815,0.6964620084754103,0.576785703372813,25.0,0.8,0.1,S1 O4,de-protonated,0,,C40 H32 O4 S1,40,32,4,1,,,,,
5637,607.196999,607.1949647052146,607.1949870938914,3107811.3,nan,194934.0,14.13,-1,-0.0368723018161147,0.9997533388448641,0.0,0.5998520033069185,12.0,1.2758620689655173,0.41379310344827586,P1 O12,de-protonated,0,,C29 H37 O12 P1,29,37,12,,,,,1,
5637,607.196999,607.1949647052146,607.1951837983837,3107811.3,nan,194934.0,14.13,-1,-0.36082823934298225,0.9766527860910954,0.0,0.5859916716546573,4.0,1.894736842105263,0.9473684210526315,N4 O18,de-protonated,0,,C19 H36 O18 N4,19,36,18,,4,,,,
5638,607.205267,607.2032326666697,607.2032293023689,8139747.5,nan,163699.8,40.69,-1,0.005540650413816656,0.49999721487865545,0.7598924731182773,0.6039553181745042,12.0,1.2413793103448276,0.4827586206896552,O14,de-protonated,0,,C29 H36 O14,29,36,14,,,,,,
5638,607.205267,607.2032326666697,607.2030671111166,8139747.5,nan,163699.8,40.69,-1,0.2726526956475551,0.9748381471238801,0.9772441143263826,0.9758005340048811,7.0,1.7083333333333333,0.3333333333333333,N4 S2 P1 O8,de-protonated,0,,C24 H41 O8 S2 N4 P1,24,41,8,2,4,,,1,
5639,607.217865,607.2158306079384,607.2159835202093,2231267.8,nan,192168.4,9.51,-1,-0.2518251743064637,0.9885592141926403,0.0,0.5931355285155842,20.0,0.972972972972973,0.16216216216216217,S1 O6,de-protonated,0,,C37 H36 O6 S1,37,36,6,1,,,,,
5639,607.217865,607.2158306079384,607.2161164619909,2231267.8,nan,192168.4,9.51,-1,-0.4707616360733493,0.9605857483517738,0.0,0.5763514490110643,7.0,1.5769230769230769,0.5384615384615384,P1 O14,de-protonated,0,,C26 H41 O14 P1,26,41,14,,,,,1,
5639,607.217865,607.2158306079384,607.2156033976541,2231267.8,nan,192168.4,9.51,-1,0.37418386977206086,0.9749147204142004,0.0,0.5849488322485202,25.0,0.8461538461538461,0.07692307692307693,N2 P1 O3,de-protonated,0,,C39 H33 O3 N2 P1,39,33,3,,2,,,1,
5640,607.233493,607.2314585350815,607.2312396614942,2420196.3,nan,183144.2,10.51,-1,0.36044520275762265,0.48835087325391174,0.6912167449139268,0.5694972219179177,24.0,0.8780487804878049,0.07317073170731707,S1 O3,de-protonated,0,,C41 H36 O3 S1,41,36,3,1,,,,,
5640,607.233493,607.2314585350815,607.2313726032758,2420196.3,nan,183144.2,10.51,-1,0.1415141075271603,0.996372858610313,0.0,0.5978237151661878,11.0,1.3666666666666667,0.36666666666666664,P1 O11,de-protonated,0,,C30 H41 O11 P1,30,41,11,,,,,1,
5640,607.233493,607.2314585350815,607.2315693077679,2420196.3,nan,183144.2,10.51,-1,-0.18242247605521933,0.9939799514628829,0.0,0.5963879708777297,3.0,2.0,0.85,N4 O17,de-protonated,0,,C20 H40 O17 N4,20,40,17,,4,,,,
5641,607.241762,607.2397274965318,607.2396148117532,5149668.5,nan,173679.9,24.91,-1,0.1855688856252712,0.49688557375606535,0.7536525541217874,0.5995923659023542,11.0,1.3333333333333333,0.43333333333333335,O13,de-protonated,0,,C30 H40 O13,30,40,13,,,,,,
5641,607.241762,607.2397274965318,607.2394526205009,5149668.5,nan,173679.9,24.91,-1,0.45266497389986465,0.48175141782780007,0.7859208185053376,0.6034191780988151,6.0,1.8,0.28,N4 S2 P1 O7,de-protonated,0,,C25 H45 O7 S2 N4 P1,25,45,7,2,4,,,1,
5642,607.254466,607.2524314373064,607.2523690295936,1830884.8,nan,195483.9,7.4,-1,0.10277063700758458,0.9980854097405002,0.0,0.5988512458443,19.0,1.0526315789473684,0.13157894736842105,S1 O5,de-protonated,0,,C38 H40 O5 S1,38,40,5,1,,,,,
5642,607.254466,607.2524314373064,607.2525019713752,1830884.8,nan,195483.9,7.4,-1,-0.11615278409819287,0.9975549845588811,0.0,0.5985329907353286,6.0,1.6666666666666667,0.48148148148148145,P1 O13,de-protonated,0,,C27 H45 O13 P1,27,45,13,,,,,1,
5643,607.278154,607.2761193268742,607.2760003211374,2104293.3,nan,189069.2,8.84,-1,0.19596647443534818,0.9930560729190814,0.0,0.5958336437514488,10.0,1.4193548387096775,0.3870967741935484,O12,de-protonated,0,,C31 H44 O12,31,44,12,,,,,,
5643,607.278154,607.2761193268742,607.2758381298852,2104293.3,nan,189069.2,8.84,-1,0.46304656198357436,0.9618422748241494,0.0,0.5771053648944896,5.0,1.8846153846153846,0.23076923076923078,N4 S2 P1 O6,de-protonated,0,,C26 H49 O6 S2 N4 P1,26,49,6,2,4,,,1,
5644,607.290917,607.2888822673739,607.2887545389779,2044901.8,nan,176669.3,8.53,-1,0.21032564009924765,0.9920054052870093,0.0,0.5952032431722055,18.0,1.1282051282051282,0.10256410256410256,S1 O4,de-protonated,0,,C39 H44 O4 S1,39,44,4,1,,,,,
5644,607.290917,607.2888822673739,607.2888874807594,2044901.8,nan,176669.3,8.53,-1,-0.008584687828302332,0.9999866278900481,0.0,0.5999919767340288,5.0,1.75,0.42857142857142855,P1 O12,de-protonated,0,,C28 H49 O12 P1,28,49,12,,,,,1,
5646,608.164117,608.1620781965611,608.1620927651776,1918972.9,nan,189540.7,7.86,-1,-0.023955153864833847,0.9998958812015687,0.0,0.5999375287209412,13.0,1.1481481481481481,0.5555555555555556,N1 O15,de-protonated,0,,C27 H31 O15 N1,27,31,15,,1,,,,
5647,608.172453,608.170414157699,608.1701986280568,2178557.0,nan,168362.8,9.23,-1,0.35439033794327507,0.9774691025708194,0.9895145545166779,0.9822872833491627,13.0,1.1851851851851851,0.5555555555555556,13C1 O15,de-protonated,1,5635,C27 H32 O15 13C1,27,32,15,,,1,,,
5648,608.208184,608.206144991123,608.2063615872949,2431998.0,nan,175394.1,10.57,-1,-0.3561228318989473,0.9772508033292719,0.0,0.5863504819975631,15.0,1.2121212121212122,0.12121212121212122,N1 S2 P1 O4,de-protonated,0,,C33 H40 O4 S2 N1 P1,33,40,4,2,1,,,1,
5648,608.208184,608.206144991123,608.2064219461889,2431998.0,nan,175394.1,10.57,-1,-0.45536360016727745,0.9630745312536544,0.9772441143263826,0.9687423644827456,7.0,1.7826086956521738,0.34782608695652173,13C1 N4 S2 P1 O8,de-protonated,1,5638,C23 H41 O8 S2 N4 13C1 P1,23,41,8,2,4,1,,1,
5649,608.245382,608.2433428177078,608.2435952497939,1875454.9,nan,198617.6,7.63,-1,-0.41501807508889554,0.9692305960223467,0.0,0.581538357613408,15.0,1.21875,0.21875,N3 S1 O7,de-protonated,0,,C32 H39 O7 S1 N3,32,39,7,1,3,,,,
5650,609.075305,609.0732619486502,609.0733373293097,4299796.0,nan,165738.6,20.42,-1,-0.12376286216415557,0.4986122822442815,0.7859208185053376,0.613535696748704,15.0,0.88,0.72,O18,de-protonated,0,,C25 H22 O18,25,22,18,,,,,,
5650,609.075305,609.0732619486502,609.0731751380574,4299796.0,nan,165738.6,20.42,-1,0.14252900353751013,0.9963207427195937,0.0,0.5977924456317562,10.0,1.35,0.6,N4 S2 P1 O12,de-protonated,0,,C20 H27 O12 S2 N4 P1,20,27,12,2,4,,,1,
5651,609.103618,609.1015748166565,609.1013476884349,1951764.6,nan,196445.4,8.03,-1,0.37289068960939403,0.9750856359353105,0.0,0.5850513815611863,27.0,0.5945945945945946,0.1891891891891892,S1 O7,de-protonated,0,,C37 H22 O7 S1,37,22,7,1,,,,,
5651,609.103618,609.1015748166565,609.1014806302165,1951764.6,nan,196445.4,8.03,-1,0.15463176977719492,0.99567078152475,0.0,0.5974024689148499,14.0,1.0384615384615385,0.5769230769230769,P1 O15,de-protonated,0,,C26 H27 O15 P1,26,27,15,,,,,1,
