Mass,RC2_0024_ICR.2_p08,RC2_0024_ICR.3_p08,RC2_0025_ICR.1_p08,RC2_0025_ICR.2_p08,RC2_0025_ICR.3_p08,RC2_0026_ICR.1_p08,RC2_0026_ICR.2_p08,RC2_0026_ICR.3_p08,RC2_0027_ICR.1_p08,RC2_0027_ICR.2_p08,RC2_0027_ICR.3_p08,RC2_0028_ICR.1_p08,RC2_0028_ICR.2_p08,RC2_0028_ICR.3_p08,RC2_0029_ICR.1_p08,RC2_0029_ICR.2_p08,RC2_0029_ICR.3_p08,RC2_0030_ICR.1_p08,RC2_0030_ICR.2_p08,RC2_0030_ICR.3_p08,RC2_0001_ICR.1_p08,RC2_0001_ICR.2_p08,RC2_0001_ICR.3_p08,RC2_0002_ICR.1_p08,RC2_0002_ICR.2_p08,RC2_0002_ICR.3_p08,RC2_0003_ICR.1_p08,RC2_0003_ICR.2_p08,RC2_0003_ICR.3_p08,RC2_0004_ICR.1_p08,RC2_0004_ICR.2_p08,RC2_0004_ICR.3_p08,RC2_0005_ICR.1_p08,RC2_0005_ICR.2_p08,RC2_0005_ICR.3_p08,RC2_0006_ICR.1_p08,RC2_0006_ICR.2_p08,RC2_0006_ICR.3_p08,RC2_0007_ICR.1_p08,RC2_0007_ICR.2_p08,RC2_0007_ICR.3_p08,RC2_0008_ICR.1_p08,RC2_0008_ICR.2_p08,RC2_0008_ICR.3_p08,RC2_0009_ICR.1_p08,RC2_0009_ICR.2_p08,RC2_0009_ICR.3_p08,RC2_0010_ICR.1_p08,RC2_0010_ICR.2_p08,RC2_0010_ICR.3_p08,RC2_0011_ICR.1_p08,RC2_0011_ICR.2_p08,RC2_0011_ICR.3_p08,RC2_0012_ICR.1_p08,RC2_0012_ICR.2_p08,RC2_0012_ICR.3_p08,RC2_0013_ICR.1_p08,RC2_0013_ICR.2_p08,RC2_0013_ICR.3_p08,RC2_0014_ICR.1_p08,RC2_0014_ICR.2_p08,RC2_0014_ICR.3_p08,RC2_0015_ICR.1_p08,RC2_0015_ICR.2_p08,RC2_0015_ICR.3_p08,RC2_0016_ICR.1_p08,RC2_0016_ICR.2_p08,RC2_0016_ICR.3_p08,RC2_0017_ICR.1_p08,RC2_0017_ICR.2_p08,RC2_0017_ICR.3_p08,RC2_0018_ICR.1_p08,RC2_0018_ICR.2_p08,RC2_0018_ICR.3_p08,RC2_0019_ICR.2_p08,RC2_0019_ICR.3_p08,RC2_0020_ICR.1_p08,RC2_0020_ICR.2_p08,RC2_0020_ICR.3_p08,RC2_0021_ICR.1_p08,RC2_0021_ICR.2_p08,RC2_0021_ICR.3_p08,RC2_0022_ICR.1_p08,RC2_0022_ICR.2_p08,RC2_0022_ICR.3_p08,RC2_0023_ICR.1_p08,RC2_0023_ICR.2_p08,RC2_0023_ICR.3_p08,RC2_0024_ICR.1_p08
598.221923352802,0,0,0,0,0,0,0,0,0,0,0,0,1262650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470799,0,0,0,0,0,0,0,0,1424759.1,0,0,0,0,0,0,0,1501279.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598.222567035605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364823.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255163.5,0,0,0,0,0,0,0
598.223821540825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311520.8,0,0,0,0,0,0,0,0,0,0,0,0
598.251068962724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300192.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598.335743418547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297592.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598.885334899867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345554.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598.970009611692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482895.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.052506545132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546935.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.066715422368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384463.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.067938372608,0,1253945.5,0,0,0,1951064.9,1697417.9,0,0,0,1585448.3,1660692,1448338.4,1367197.9,0,0,1253710.3,0,0,1590002.9,0,0,1296549,1600048,1849795.9,0,1509041.1,0,2453656,1770484.8,1977821.8,2277523.5,0,1575903.1,0,0,1279883.8,1708251.9,1306741.3,0,0,2651865.5,1567442,1884446.6,1341761.5,1669007.1,1499382.6,2261324.5,1442614.3,0,0,0,0,0,1441366.4,1516518.6,0,0,0,1890115.4,0,1855695.5,1644820.9,1259099.9,1865116.3,1232154.5,1311133.1,1751959.1,1552211.1,1666017,1465220.8,1535698.1,1273930.5,1378809.1,0,0,1912712.6,1755739,1383723.3,1276622.5,1858671.4,2025231,0,0,1687498.6,1537631.1,0,1440851.9,1324487.4
599.068289773954,0,0,0,0,0,0,0,0,1929559,0,0,0,0,0,0,0,0,0,0,0,0,1388007.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664224.4,1547701.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.088965285632,1391751.5,0,0,0,0,0,2140555.3,1560258.9,0,1316077.6,1418281,1409044.5,0,1670047.6,0,0,0,1256564.5,1495214.3,1787124.5,0,0,0,0,2146757.3,1876922.4,2080947.4,0,1842329.8,1922038.1,2125278.8,1470867.9,0,1692383.6,0,1918941,1522830.4,2448094.3,0,0,0,1918171.9,0,1589280.6,0,0,1340919.3,0,1868854.4,1259221.5,0,0,0,1354075,1562199.9,1735911.9,1357088.1,0,0,0,2179601.8,2291921.3,1856150.4,1275230.1,1738654,0,1377949.8,1617560,0,0,1964166.8,1834451.8,1392586.6,1591291.5,0,0,2630027.3,1884253,0,1777362.4,1996913.9,2290447.5,2294394.8,0,1615051.4,0,0,1442772.6,1939657.3
599.089376484811,0,1526329.6,1235499.1,0,0,1630297.6,0,0,1467224.9,0,0,0,0,0,1421817.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2246864.8,0,1404228,2070416.3,0,1429325.8,0,0,1830626.8,1390775.5,0,0,0,0,0,0,0,1641284.5,0,0,0,0,0,0,0,0,0,1727971.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.104246307979,0,0,0,1528339.3,0,0,2058124,2063044.9,1650522.3,0,1478697.5,0,0,0,1309178.4,1790629.6,1462609.6,0,1245359.1,1601269.8,0,1628332.1,1558439.3,1529394.4,2074310.1,1577915.4,2143413,0,2383515.3,2120951,1856735.3,1781396.3,1640038.1,1810656,0,1459678,1667472.3,0,1610872.4,0,0,2413789.5,2002127.8,2148898,1865029.8,1845137.1,2191095.8,1807182.6,1834038.5,0,1879524.5,1820344.8,0,1456477,1488217,1945320.8,0,1528683.9,0,2406213.3,2650131,2547922.5,2188439.5,2177631.8,1860255.3,1245725.8,1779614.3,1580184.6,1808469.8,1555172.5,2077832.1,1697749,2261066.8,1892861.4,0,0,2075021.1,0,1602350,1708757,2041971.6,2467600,2025083,2009060,1636555.9,1481311.1,1261474.8,0,1583306.6
599.104660203437,0,0,0,0,0,1676634.1,0,0,0,0,0,2012436.9,0,1467552.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340896.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2077790.5,0,0,0,0,0,0,0,0,0,1750741.1,0
599.117315892961,0,0,0,0,0,0,0,0,0,0,0,1477909.1,0,1359265.9,0,0,0,0,0,1278454.8,0,0,1405352.1,0,0,0,0,0,0,0,0,0,1330534.5,1380320.3,1219112.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537552,0,0,0,0,0,0,0,0,0,1364888.5,0,0,0,0,0,2050902.8,2681317.8,1531273.4,0,0,0,0,0,1604750.8,0,0,0,1493365.3,0,1459323.3,1457381.3,0,1780575.1,0,0,0
599.117723752766,0,0,0,0,0,0,1340812.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595350.1,0,1359870.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.125413632478,1536138.6,2294330,1213743.5,1721877.1,0,1449306.9,2619533.3,1840327.6,1927516.3,1474287.8,1627178.3,2139925.5,1827224.4,1818018.6,1325051.8,1377446.9,1642067.5,0,0,1915127.5,1275933,1448878.9,0,1430835.8,2877895.5,1518780.9,1999543.1,0,0,2485752.5,2168800,1683092.9,1961062.6,2075360.4,0,2095583.5,1968530.9,2307810.8,1257082.1,0,1347195.3,2301664,2201806.3,0,1559880.3,3621778.3,2018040.3,2271567.8,3201078.8,0,2813159,0,0,1785695.6,2059098.5,1449962,0,0,0,2330950.5,2447892.8,2545364,2497689,1647201.9,1991840.9,0,0,1867161.5,2433879.3,2803686.5,2344586,1654998.8,2536522.8,1958911.8,0,0,2674575.8,2711648.5,1239343.6,2221528.8,1896054.3,2489616.5,2069627.5,1755622,2667212.8,1538399.1,1525922.4,2025941.9,1677516.6
599.125779484703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744675.9,0,0,0,0,0,0,0,2280634.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.140578249846,1275275.9,2148410,0,0,0,2134875.3,2309774.3,2074313.5,1852253.6,1308400.6,1313194.8,2124821.8,1980314,2389411.8,1711100.9,1777319.8,0,1494903.6,0,1332728.6,0,1831089,1669289.6,2018100.8,2580424.5,2699454,2382008.8,0,2472606.3,2272761.5,0,0,2073191.1,2452192.8,1546283.6,2082272.5,1592212.9,2184932.5,1502331.5,1486278.5,1657724.1,2705633.8,3002061.5,2548773.3,2264906,2342291.3,2467576.8,2237776.8,1653814.9,1456091.5,2222312.8,2442427.8,1382929.6,0,1897819.6,1876970.9,1547299.5,1334381.8,0,2031431.4,2337302,2655957.3,2755738.3,1519459.5,2116258.3,1742113,2004511.5,2305434,0,0,2373771.5,2041304,1854026.9,1552641.5,0,1580072.5,2131857.8,2093666,0,2027995.5,2080632,2308368.8,1575803.9,2311655.5,1738957.3,2192735.3,1346530.3,1595094.4,2104270
599.140914624888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098261,0,0,0,0,0,0,0,0,0,0,0,0,0,2498528.8,1996437.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120536.5,1900008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.153687002064,0,1394234.3,1348146.9,0,0,2853211.8,2153615,1982155.3,1548126.8,1660401.4,0,1263126,0,1599908.9,0,1835432.5,1488470.1,0,0,0,1426208,1965746.6,0,1462325.5,1610697.3,1910462.9,1862842.1,0,2293919.5,1732602.3,1834465.1,1712789.6,1556327.5,1523425.1,0,1709025.4,0,1789670,1960316.6,1575623,1328252.9,1708515.1,1746124.6,1624102.4,1364811.6,1402771.9,0,1945937.4,0,0,1979114.3,1554109,0,1644387.1,1632604.5,2360043.5,1963044.3,1337710.4,0,2048840.1,1793815.1,2150614.5,1432859.1,2048100.8,2367139.3,0,1937567.9,1726362.6,0,1549033.4,0,1703385,0,2667011.3,0,1221673,2615699.3,1660515.3,1493041.8,1636317.9,2060409.6,2291473,1649276.1,0,1902285.8,1386335.1,1519778,1289174.8,0
599.154088551186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325305.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338969.5,0,1347724.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458639.3
599.161703538593,1549965.6,2294842.3,1230387.9,0,0,2174300,2920079.5,2291916.3,2441567.5,0,0,2394390.3,1889180.1,2891173.5,1413118.3,2296489,2456662.8,1842040.9,1530546.5,2651898.3,1671712.9,1526195.8,1399466.9,2627894,3357641.8,2633919.5,2183355,0,2342048,2454522.8,3182049.5,0,1905255.8,3019489.3,1346606.3,2474466,2236311.5,2402023,0,0,0,2670820,2479308,2716711.3,2530124.5,3379604.3,1899769.3,3141457.8,0,1661662,3693803.3,3211965.8,1428243,1942372.1,2839901.3,2454252,1499684.8,1518958.9,1540222.1,2866504.5,2945559.8,2655959,2979995.8,2164837.8,3155107.8,2473763,2397856.3,2518427,2176858,2129386,2755213.5,3007449.5,2641483,2717188,0,0,2522004.3,2218084,0,2205151.3,2037882.5,2644753.3,2515580.3,2350057.5,2523342,2496351.3,2221218,2953687,2509775.8
599.162043655169,0,0,0,0,0,0,0,0,0,0,1456939.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036117.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.171446590082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327845.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.17175740758,0,0,0,0,0,1472092.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.176916304931,0,1564474.4,1736245.6,1952537.8,0,1936732.6,2835088.5,2782926.3,2186081,1563378.6,0,0,1662877.8,2120102.8,1899007.4,1868969.9,1579352.3,0,0,0,1692194.5,2589365.8,2341548,2468663,2430922.8,2367168.5,2988732.5,0,2529185.5,2324987.8,2298338,2812566.3,2026088.1,2592993.5,1810224.3,1842915,0,0,1218174.6,1577671.8,1401470.1,2897381.8,2010827.1,2326568.5,0,2898325.3,2316025.8,1874770.8,1511991.3,0,2052332.9,0,0,1686118,2195294.3,2263789,2058533.8,1441391.6,0,2848073.3,2539801,3422936.3,2348700.8,2152039.3,2598565.3,1730852.3,2329248.8,1257115.6,1811035.1,0,2276494.8,1829338.8,2173003,1347845.8,0,0,2634646,2527845.5,1502771.6,1892834.1,2562684.3,2596625.8,2310780.5,1652202.9,1937614.5,1957727.1,2245281.8,1760215.6,2081745.3
599.17729833448,1386383,0,0,0,0,0,0,0,0,0,2241324,2321174.5,0,0,0,0,0,1317497.9,0,2154235.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207464.8,0,0,0,0,0,0,2110286.3,0,0,0,0,1553119.8,0,2238143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253803.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.190041993512,1708688,1939002.5,2011703.3,1903130.9,1801902.4,2971485,2761873.3,2923215.8,3508578,2024179.4,2686252.5,2346775,2010015.1,2325927.8,1938432.3,2007722.8,2373721.5,0,1609396.1,2185980.5,2446371.8,1934007.5,2036396.8,2087736,2355659.5,2519745.5,1563582,1490037.6,2665122.5,2440188.5,2349538.5,2411670.5,2425448.5,2373858,1518129.9,2291172,1694619,1711338.4,1908607.8,1592776.3,2522494.8,2082535.1,2028234.3,2433065.8,1815887.9,3103638,1353210,2420563.5,2249271.3,1961185.3,2051310.5,1908160,1429269,1546087.8,1999711.3,0,2026534.6,3066224.3,1824130.4,1961802.1,2431002.3,2814169.3,2824861.8,3151464.5,2893990.3,1945381.5,1666465.1,2227868.3,2415452,2078444.8,2395792,1933531.9,2103371.3,2364935.3,1225748.5,1407018.6,2753431.8,3095654.8,1499188.6,2261476.5,2978942,3132178,2221181,1904620.1,1843919,2491231.3,1861281.6,2240472,1838034.4
599.190419068317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370490.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361581.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.198065975164,2066064.8,1744954.6,0,0,0,2862429.3,2826385.8,2793680.8,1762402.8,0,1736492.8,2728727,1791391.9,2091944.4,1372928.8,1704875.1,2015834.3,1854331.1,0,1963773.3,0,0,1328813.3,2170680.5,1861580.1,2074306.1,2525886.8,0,2142371.3,2469885,2104802.8,2604182.8,1606760.8,1964258.1,0,1881060.4,2061468,2422507.3,0,0,1515391.3,2637544,0,1964842.4,2143568.8,2228118.5,2340090.3,2616660,1787959.4,1786594.3,1692911.4,2047168.8,0,1638248.8,2758495.8,2656494.3,1291559.1,1311856.6,0,2421066.5,2497050.8,2421466,2632350.5,1649769.5,3122342.8,1320742.3,2098849.3,1915292.5,1868636.8,2253805.5,3184784.8,2973660.5,2617419.3,1744904.3,0,1328171,2706840.8,2240103.5,1651765.3,1563621.9,1871486.9,2369298.3,2421373,1960428.9,2174671.3,2192735.3,1676193.5,1970136.3,1588691.1
599.198425411692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793720.6,0,0,0,0,0,1220981.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950409.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.207357215742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255803.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.20779286895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.21327319621,1662098,1645626.8,1614394.1,1568541,0,2505565.8,2434194.5,2275026.8,1995620.3,0,1996589.3,1773079.5,0,2373289.8,1531393.9,0,1612379.6,0,1408693.5,1562622.5,1984550.4,1715386.5,2078894.1,2261817.5,2172365,1555139.1,2602176.5,0,2714276.5,2597374,2552803.5,1265303.1,0,2265826.5,1288500.9,1593317.5,1627805.9,1874669.1,1561473.8,2005705.1,1721728.1,2465513.8,1569992.8,0,1439570.5,2116503.3,1726714.6,2168660.8,1442615.5,1361124,2114289.3,1423810.1,0,0,1901408.9,1706479,1621544.1,1672049.4,1257861.9,2190155.3,0,2034651.1,1755039.5,1486955,2476200,2000167.5,1727393.9,1540253.1,1638493.9,2042351,1760914.3,2145757.8,1282379.3,0,0,1591083.6,0,2114153,0,1896936.6,2192512.8,2532114.5,2380413.5,0,2049231.9,1358687.1,1589153.3,1614808.9,1444052.5
599.213685758333,0,0,0,0,0,0,0,0,0,1269492.8,0,0,0,0,0,1741228.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098204.3,0,0,0,0,0,0,0,0,0,0,0,0,1388042.1,0,0,2106778.5,0,0,0,0,0,0,1675502.3,0,0,0,0,0
599.226391014626,1327763.1,1795130.9,2285627.5,2319646.3,1628338.9,1938270.3,2355347.3,2675412.5,3400549.5,1965813.5,2456365.8,2236695.8,1416610.9,2176426.8,0,2042540.9,1985628.8,1644924.9,2237622.3,1857279.5,1621031.8,2071740.3,1567407,1969466.3,1951181.9,1589956,1858753.8,1316724,2415781.8,1645054.9,1680356,1655959.5,0,1403746.8,1375542.5,2308582.3,0,0,1561475,1590985.6,1473920.9,2163435.3,1950919.9,1943597,1501268,1900952,1851131,1640533.6,2260023.8,0,2263282.8,1349059.1,1222679.5,1327980.3,1759585.9,2198767.8,1813545,2312562,0,2225484,2028573.3,2540764.3,1998496.5,2182252.5,2785449.3,2048296.8,2139298.3,1959837.6,1616222.8,1597424.3,2193555.5,1788382.8,1874507.4,2260491.5,1650713.5,2043180.3,2039708.3,1900650.3,0,2090475,3152514.3,2236690.8,2391421.8,1900015.5,0,1674591.1,1789601.1,2003929.3,0
599.226770626904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536002.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156137.5,0,0,0,1825695.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.233483915836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434781.1,0,0,0,0,0,0,0,0,0,0,0,0
599.234364010951,0,0,0,0,0,0,1584787.8,1621973.5,1257318.1,0,0,1273880,1584035.8,0,1546499.3,1288365.3,1636701.5,0,0,1432064.1,0,0,1436335.5,0,1615822.4,0,1880258.6,0,1718694.4,0,1640676.3,0,0,0,0,0,1403808.6,1450223.6,0,1380041.9,0,1643244,1276615.4,1561645.8,0,1281944.5,1260795.3,1869910,1520183.8,0,1511155.5,1509571.9,0,0,1521506.5,1851120.3,0,0,0,1516108.5,1434910,1611996.8,1605793,1459821.3,0,1347369.5,1391778.5,1681310,0,1620977,1549460.1,1772511.4,1631819.4,0,0,1397548.6,0,0,0,0,1464963.3,1457939,0,0,1498832.6,1351263.1,0,1535449.5,1558486.5
599.234818093637,0,1419834.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357757.4,0,0,0,0,0,0,0,1904639.4,0,1599383.6,0,1589987,0,1450727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668265.9,0,0,0,1431903.4,0,0,0,0,1590284.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.242512956268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229098.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.243907809202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282433.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599.249599107199,0,0,0,0,0,1623647.1,1498772.8,0,0,0,1617198.5,0,0,1963948.6,0,0,1484127,0,0,0,0,1916095.4,0,1320251.8,1853903.4,0,1592772.3,0,1585319.6,0,0,0,0,1486563.3,0,0,1426338.5,0,1278853,0,0,1912557.8,0,1753903.1,0,1488537.4,1592827.6,1561430.9,0,0,1423605.4,0,0,0,0,1348593.1,1808170.5,0,0,0,1444895.3,1386590,1349538.1,0,1274027,0,0,0,0,0,0,1314784.6,1750603.5,1304590.3,0,0,0,0,0,0,1294469,0,0,1583089.8,1259473.1,0,0,0,0
599.249998646336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266069.6,0,0,0,0,0,0,1300076.5,0,0,0,1630995.4,0,0,0,0,0,0,0
